Человек играет на барабанах.,Мужчина играет на барабане.,5.0
Женщина едет на лошади.,Женщина верхом на лошади.,5.0
Человек ест банан у дерева.,Мужчина ест банан.,4.0
Кошка играет на брелоке.,Человек играет на двух клавиатурах.,1.6
Человек рубит топором дерево.,Человек срубил дерево топором.,4.75
Ребенок играет с игрушечным телефоном.,Маленький мальчик играет с игрушечным телефоном.,3.5
Мужчина едет на мотоцикле.,Мужчина едет на лошади.,1.4
Мужчина едет на мотоцикле.,Мужчина едет на лошади.,1.4
Белка кружится по кругу.,Белка бегает по кругу.,4.0
Мужчина и женщина целуются.,Мужской и женский поцелуй.,5.0
Человек садится в машину.,Мужчина садится в машину в гараже.,3.833
Мужчина танцует.,Мужчина разговаривает.,0.6
Мужчина играет на гитаре и поет.,Человек играет на гитаре.,2.917
Человек режет грибы.,Человек режет грибы ножом.,4.2
Тигрица издает звук.,Тигр разгуливает.,2.0
Человек режет лук.,Человек чистит лук.,2.6
Человек играет на пианино.,Человек играет на трубе.,1.6
Женщина чистит картошку.,Женщина чистит яблоко.,2.0
Панкда ест бамбук.,Медведь-панда ест бамбук.,4.2
Человек чистит лук.,Человек чистит баклажан.,2.0
Обезьяна толкает другую обезьяну.,Обезьяна толкнула другую обезьяну.,4.8
Белка бегает по кругу.,Белка движется по кругу.,4.4
Мужчина завязывает ботинок.,Мужчина завязывает ботинок.,5.0
Мальчик поет и играет на пианино.,Мальчик играет на пианино.,3.0
Собака ест арбуз.,Собака ест кусок арбуза.,4.25
Женщина рубит брокколи.,Женщина рубит брокколи ножом.,4.25
Мужчина чистит картошку.,Мужчина почистил картошку.,3.8
Женщина играет на гитаре.,Мужчина играет на гитаре.,2.4
Женщина режет помидоры.,Человек режет лук.,1.6
Человек плавает под водой.,Женщина плавает под водой.,2.0
Мужчина и женщина разговаривают.,Мужчина и женщина едят.,1.6
Маленькая собака гонится за йога-мячком.,Собака гонится за мячом.,4.0
Мужчины играют в крикет.,Мужчины играют в баскетбол.,2.2
Мужчина едет на мотоцикле.,Мужчина едет на мотоцикле.,4.4
Человек играет на гитаре.,Человек поет и играет на гитаре.,3.6
Человек говорил по телефону.,Человек разговаривает по телефону.,3.6
Человек рыбачит.,Мужчина тренируется.,0.5
Человек левитирует.,Мужчина разговаривает.,0.8
Два мальчика за рулем.,Два залива танцуют.,0.6
Мужчина едет на лошади.,Девушка едет на лошади.,2.6
Мужчина едет на велосипеде.,Обезьяна едет на велосипеде.,2.0
Мужчина режет картошку.,Женщина чистит картошку.,2.2
Женщина чистит картошку.,Мужчина режет картошку.,2.4
Человек играет на гитаре.,Сомен играет на гитаре.,3.6
Женщина режет лук-порей.,Женщина режет имбирь.,2.2
Человек порезал бумажную тарелку.,Человек режет бумажную тарелку.,4.8
Он играет на гитаре.,Мужчина играет на флейте.,1.643
Человек играет на пианино.,Он играет на скрипке.,1.75
Женщина нарезает мясо.,Женщина панирует мясо.,2.25
Человек играет на своей клавиатуре.,Мужчина играет на клавишном пианино.,4.0
Дама нарезала зелёный лук.,Дама порезала зеленый лук.,4.8
Кто-то сидит с лапшой в воде.,Женщина кипит лапшу в воде.,3.2
Лайонел Ричи танцует на потолке.,"Лайонел Ричи танцует, стоя на потолке.",4.0
Человек играет на пианино.,Человек играет на пианино.,4.4
Женщина играет на флейте.,Женщина играет на флейте.,4.6
Мальчик проверяет календарь.,Мальчик смотрит на календарь.,3.8
Женщина режет лук.,Женщина режет лук.,4.8
Человек играет на гитаре.,Мужчина играет на гитаре.,4.857
Женщина пользуется швейной машиной.,Женщина шьет на машине - ср.,5.0
Женщина переворачивает блинчики.,Шеф-повар мультфильма переворачивает блинчики.,2.533
Человек бежит по дороге.,Машина едет по дороге.,1.0
Мужчина едет на лошади.,Мужчина разговаривает по телефону.,1.0
Человек едет на велосипеде.,Мужчина едет на лошади.,2.0
Женщина танцует.,Человек ест.,0.143
Человек играет на пианино.,Человек играет на флейте.,2.0
Человек играет на флейте.,Человек играет на пианино.,1.6
Человек крутится.,Мужчина танцует.,1.6
Обезьяна качается от конечности к конечности.,Обезьяна качается с дерева на дерево.,3.4
Люди вышли из поезда.,Люди вышли из поезда на станции.,4.0
Собака прыгает на батуте.,Собака прыгает на батуте.,4.8
Мальчик играет на инструменте.,Мужчина играет на трубе.,2.5
Женщина играет на гитаре.,Мужчина поет и играет на гитаре.,1.75
Женщина выбирает банку.,Женщина режет помидор.,1.0
Человек лазит по веревке.,Человек забирается на веревку.,5.0
Человек поднимает машину.,Человек лазит по стене.,1.4
Мужчина и женщина едут по улице на джипе.,Мужчина и женщина едут по дороге на автомобиле под открытым небом - ср.,4.0
Человек без рубашки сидел на стуле.,Мужчина без рубашки сидит на стуле.,3.8
Две женщины борются.,Две женщины борются на полу.,4.0
Щенок играл с голубым теннисным мячом.,Щенок играет с теннисным мячом.,4.0
Кангру что-то ест.,Кенгуру ест.,4.8
Кошка играет на пианино.,Человек играет на гитаре.,0.6
Человек порезал ковер ножом.,Мужчина режет ковер ножом.,4.75
Женщина едет на мотороллере по дороге.,Мужчина едет на мотороллере.,2.2
кто-то нарезает овощ.,Кто-то режет помидор.,3.0
Женщина танцует.,Мужчина разговаривает.,0.0
Собака облизывает слюни ребенка.,Собака лижет ребенка.,2.2
Человек гребет лодку.,Мужчина режет помидор.,0.4
Человек режет картофель.,Мужчина режет картошку.,4.8
Женщина рубит чеснок.,Женщина облизывает чеснок.,4.8
Животное бежит кругами.,Белка бежит кругами.,3.8
Мужчина медленно идет по канатному мосту.,Мальчик идет по мосту.,3.0
Человек играет на гитаре.,"Человек, сидящий в комнате, играет на гитаре.",4.0
Мужчина играет на флейте.,Человек играет на флейте.,5.0
Женщина разбивает два яйца в стеклянную миску.,Женщина разбивает яйцо в миске.,3.8
Человек режет рыбу.,Человек потрошит рыбу.,3.0
Двое мужчин упаковывают чемоданы в багажник машины.,Мужчины кладут чемоданы в багажник машины.,4.4
Человек наливает масло на помидоры.,Человек налил масло на порезанные помидоры.,3.8
Человек что-то режет.,Мужчина режет булочку.,3.0
Человек гребет каноэ.,Человек играет на арфе.,0.667
Мужчина и женщина идут вместе по лесу.,Мужчина и женщина идут рука об руку по лесу.,4.0
Женщина подобрала кенгуру.,Женщина подбирает кенгуру.,3.75
Рыбы плавают.,Рыба плавает.,4.133
Две женщины смешивают что-то в кухонном комбайне.,Две женщины делают что-то в блендере.,4.0
Человек занимается серфингом на большой волне.,Человек занимается серфингом.,3.6
Человек играет на гитаре.,Человек зарезает цель.,1.2
Мужчина играет на флейте в группе.,Человек играет на гитаре.,1.6
Человек намазал маслом буханку хлеба.,Человек намазывает масло на хлеб.,4.0
Человек кипит лапшу.,Женщина кипит лапшу в воде.,4.0
Группа людей танцует на холме.,Группа людей танцует.,3.2
Мужчина танцует на улице.,Человек играет на флейте.,1.0
Женщина кормит мужчину.,Женщина смешивает мясо.,1.0
Мужчина ставит сковородку в духовку.,Женщина режет лук.,0.6
Женщина сидит за столом.,Женщина едет на осле.,0.4
Медики перевозили пациента на носилках.,Врач бросает пациента на носилках.,3.4
Женщина играет на сцене на флейте.,Женщина играет на флейте.,3.6
Две маленькие панды играют.,Две панды лежат вместе.,3.0
Ребенок смеется.,Ребенок смеется и хихикает.,4.0
Человек играет на гитаре.,Мальчик играет на пианино.,1.2
Человек складывает бумагу.,Женщина нарезает перец.,0.6
Три женщины танцуют.,Человек танцует.,1.6
Кошки играют друг с другом.,Две кошки дерутся друг с другом.,2.6
Человек пишет.,Человек пишет карандашом.,3.6
Человек бежит.,Человек бежит по дороге.,3.5
Женщина раскатывает тесто.,Женщина расцветает и раскатывает тесто.,3.765
Женщина добавляет специи к мясу.,Женщина добавляет сахар в мясо.,2.75
Женщина добавляет масло к рыбам.,Женщина обливает рыбу водой.,2.25
Маленький мальчик держит в руках гитару.,Маленький мальчик играет на гитаре.,2.75
Гепард бежит.,Гепард бежит по полю.,3.8
Он ест пиццу.,Мужчина ест кусок пиццы.,4.8
Орангутан едет на автобусе.,Обезьяна едет в автобусе.,3.6
Мужчина и женщина разговаривают в закусочной.,Мужчина и женщина едут на велосипеде.,1.2
Человек играет на гитаре.,Человек чистит стеклянную дверь.,0.4
Девушка поет и играет на гитаре.,Молодой человек поет во время игры на гитаре.,2.4
Девушка общается с языком жестов.,Молодая девушка использует язык жестов.,3.941
Женщина делает силовые упражнения.,Женщина делает прическу.,0.5
Человек садится в машину.,Пожилой мужчина садится в красную машину.,3.75
Большой зеленый шар сбивает картошку.,Большой зеленый шар попадает в картошку.,4.0
Кошка играет на клавиатуре.,Кошка играет на пианино.,3.0
Две собаки плавают в бассейне.,Собаки плавают в бассейне.,4.2
"Человек использовал вертолет, чтобы порезать лук.","Человек использовал машину, чтобы нарезать картошку.",2.0
Женщина режет тофу.,Женщина режет тофу.,5.0
Стадо оленей переходит улицу.,Стадо карибу пересекает дорогу.,3.0
Человек верхом на лошади.,Мужчина едет на лошади.,3.8
Кто-то кормит животное.,Кто-то играет на пианино.,0.0
Кто-то режет тортилу.,Кто-то едет на лошади.,0.0
Кто-то смешивает ингредиенты.,Кто-то шьет вещи.,0.25
Петух клещет мертвую мышь.,Курица клюет на мертвую мышь.,4.0
Женщина держит кенгуру.,Женщина подбирает кенгуру.,3.25
Мужчина играет с лягушками,Кошка играет с камерой.,0.75
Двое мужчин разговаривают.,Двое мужчин играют на гитаре.,1.5
Человек намазывает масло на большой кусок хлеба.,Мужчина размазывает масло по куску чесночного хлеба.,3.5
Человек бежит через высокий провод.,Мужчина бежит по веревке.,3.0
Мужчина стрижет газон.,Женщина режет лимон.,0.2
Мужчина открывает дверь.,Человек играет на гитаре.,0.8
Мужчина нарезает картошку на кусочки.,Мужчина режет картошку.,4.2
Женщина режет вареного осьминога.,Женщина рубит осьминога.,3.8
Человек пробивает доски.,Собака бежит по воде.,0.4
Мужчина танцует.,Человек ест хлеб.,0.8
Кто-то играет на пианино.,Человек играет на гитаре.,1.2
Две лисы едят из тарелки на кирпичном патио.,Лисы едят из тарелки.,2.8
Мальчик играет на клавиатуре.,Мальчик играет на пианино.,3.2
Человек играет на клавиатуре.,Кто-то играет на клавиатуре.,5.0
Человек стреляет из пистолета.,Человек плюет.,0.0
Кто-то режет лук.,Сомэун чистит картошку.,1.0
Человек плавает.,Женщина нарезает мясо.,0.0
Человек играет на гитаре.,Мужчина играет на акустической гитаре.,3.75
Женщина режет тыкву.,Женщина едет на слоне.,0.4
Женщина танцует.,Женщина месит тесто.,0.4
Женщина разбивает яйца в миске.,Женщина ставит шампуры на стойку.,0.6
Машина движется по дороге.,Машина едет по дороге.,4.0
Кто-то смазывает сковородку.,Симон ложится.,0.4
Человек играет на гитаре.,Мужчина сливает макароны.,0.4
Женщина пьет водку.,Женщина тренируется.,0.4
Женщина режет мясо на куски.,Женщина режет мясо.,4.8
Мужчина полоскает стейк.,Человек играет на гитаре.,0.6
Человек продает вещи.,Мужчина убирается в доме.,0.8
Человек прыгает со стены.,Человек прыгает на короткую стену.,3.2
Бегуны бегут по трассе.,Бегуны соревнуются в гонке.,3.2
Мужчина пинает футбольный мяч.,Человек смешивает миску.,0.6
Женщина что-то жарит.,Женщина верхом на лошади.,0.6
Кошка лижет сосунка.,Женщина режет огурец.,0.0
Женщина танцует у костра.,Женщина принимает ванну.,1.4
Человек режет рыбу.,Мужчина режет картошку.,2.2
Масло тает в кастрюле.,Человек плавит масло на сковороде.,3.6
Три мальчика танцуют.,Дети танцуют.,3.111
Женщина играет в игру с мужчиной.,Человек играет на пианино.,0.6
Человек за рулем белой машины.,Мужчина дает интервью.,0.4
Человек водил его машину.,Человек за рулем машины.,4.25
Машина возвращается из космоса.,Машина отступает с заблокированной полосы движения.,3.0
Мужчина кладет сыр на пиццу.,Человек посыпал пиццу сыром.,5.0
Мальчик играет на пианино.,Мальчик играет на пианино.,5.0
Человек играл на гитаре.,Человек играет на гитаре.,3.75
Мужчина едет на лошади.,Человек играет на клавиатуре.,0.2
Мужчина ходит по веревке.,Человек едет на мотопаде.,0.4
Девушка играет на флейте.,Группа играет на сцене.,1.286
Люди выходят из поезда.,Группа людей выходит из поезда.,4.6
Женщина шьет на машине - ср.,Женщина панирует мясо.,0.6
Собака смотрит в бассейн.,Собака гуляет вокруг бассейна.,2.0
Человек смазывает кусок хлеба.,Человек намазывает масло на хлеб.,5.0
Мужчина режет помидоры на куски.,Женщина режет овощи.,1.8
Три девочки-подростка танцевали в комнате.,Некоторые девочки-подростки танцуют под камеру.,2.4
Лев гуляет.,Лев шагает в ручке.,2.4
"Человек, стреляющий в машину.",Мужчина режет картошку.,0.4
Черная лошадь бежит вокруг.,Лошадь бежит.,4.2
Женщина печёт креветки.,Мужчина танцует под дождем.,0.0
Мужчина едет на лошади.,Женщина стирает морозильник.,0.0
Человек идет по тропинке.,Мужчина ходит по тугому канату.,0.8
Мужчина режет картошку.,Женщина режет халепену.,1.4
Собака лает на бал.,Собака плавает после теннисного мяча.,1.5
"Ребенок убегает от рыбы, качающейся на удочке.",Маленький ребенок бегает вокруг рыбацкого столба.,2.5
Человек идет по тропинке через пустыню.,Человек идет по дороге.,2.5
Пожилой мужчина выступает на подиуме.,Человек произносит речь на подиуме.,3.5
"Человек, едущий на лошади в замедленном движении.",Мужчина едет на лошади.,3.4
Человек режет сыр буррата.,Человек нарезает сыр.,3.8
Человек стреляет из автоматической винтовки.,Человек стреляет из пистолета.,3.8
Человек давит чеснок спиной к ножу.,Женщина нарезает мясо ножом.,1.5
Женщина подпиливает ногти на наждачной доске.,Женщина кормит своего ребенка бутылочкой.,0.5
Мужчина катается на скейте.,Женщина режет картошку.,0.0
Женщина принимает душ.,Мужчина едет на белом коне.,0.0
Мужчина танцует.,Мужчина едет на лошади.,0.8
Человек гребет лодку.,Человек стреляет из пистолета.,0.85
"Мужчина качается от веревки, прикрепленной к потолку.",Мужчина качается на веревке.,3.4
Женщина катается на лошади на пляже.,Мужчина носит другого мужчину на спине.,0.4
Человек держит маленькое животное в одной руке.,Человек хвастается маленькой обезьянкой.,1.75
Человек складывает квадратный лист бумаги.,Человек складывает бумагу.,3.25
Человек жарит мясо на сковороде.,Человек держит скунса.,0.75
Шимпанзе причиняет боль женщине.,Человек за рулем машины.,0.0
Женщина чистит креветки.,Человек держит лемура.,0.0
Играют две зебры.,Зебры общаются.,4.25
Женщина нарезает масло.,Женщина режет тофу.,1.8
Некоторые мужчины играют на гитарах.,Трое мужчин играют на гитарах и поют вместе.,3.2
Слоны брызнули на себя водой.,Слоны брызгают себя водой.,3.6
Собака сидела у прилавка магазина.,Собака стоит у стойки.,2.6
Кто-то просверливает отверстие в полосе дерева с помощью электрической дрели.,Мужчина просверливает дыру в куске дерева.,3.2
Женщина режет овощи.,Женщина облизывает чеснок.,2.8
Барсук зарывает яму.,Барсук копает землю.,4.6
Женщина катается на водных лыжах на озере.,Человек играет на флейте.,0.0
Девушка играет на скрипке.,Ребенок смеется и хихикает.,0.25
Вертолет приземляется на вертолетную площадку.,Вертолет приземляется.,3.923
Женщина режет курицу.,Женщина нарезает мясо.,2.75
Женщина режет огурец.,Человек играет на гитаре.,0.0
Женщина катается на слоне перед очаровательной толпой.,Женщина ездит на слоне.,3.0
Щенок скользит назад по полу.,Щенок отталкивается назад.,3.8
Женщина расщепляет гвоздики чеснока.,Женщина разбивает голову чеснока в гвоздику.,4.6
Собака смотрит в бассейн.,Собака гуляет по краю бассейна.,2.6
Женщина смешивает косметическую процедуру в стакане.,Женщина смешивает крем в стакане с ложкой.,3.6
Мужчина рисует картину.,Человек рисует.,3.6
Женщина собирает помидоры.,Женщина наливает тесто в миску.,1.0
Мужчина смотрит на монитор компьютера.,Человек использует ноутбук.,2.75
Мальчик едет на трехколесном велосипеде.,Женщина едет на водном скутере.,1.25
Двое мужчин соревнуются в гонке по качению шин.,Два человека перевернули тракторные шины во время гонки.,2.75
Человек режет мясо.,"Человек, ездящий на механическом быке",0.0
Человек играет на скрипке.,Женщина пользуется швейной машиной.,0.0
Ребенок прополз через дверной проем.,Ребенок ползает по полу.,2.4
Человек играет на клавиатуре.,Человек играет на пианино.,2.2
Мужчина чувствует запах двух пицц.,Женщина кормит мужчину.,0.2
Обезьяна дергает за хвост собаку.,Обезьяна дразнит собаку в зоопарке.,2.8
Собака лежит на спине на деревянном полу.,Собака лежит на полу.,4.0
Женщина жарит что-то на сковородке.,Человек играет на гитаре.,0.0
Мужчина кладет приправу в чашу с водой.,Мужчина добавил приправу к воде в миске.,5.0
Пожилая женщина наливает масло в сковороду - кр.,Связанный человек ставит в воду.,0.0
Женщина рубит лук.,Женщина нарезает частично половину лука.,3.2
Женщина подобрала кенгуру.,Женщина несет кенгуру.,3.5
"Собака, кусающаяся за банку.",Собака открывает банку с кормом.,1.75
Женщина обдирает рыбу.,Человек ловит рыбу.,1.25
Человек косит траву.,Человек ломает бетон.,0.833
Кошка смотрит телевизор.,Мужчина режет отпуск.,0.0
Мальчик застрял в двери конуры.,Ребенок застрял в собачьем доме.,3.75
Люди бросаются в бассейн.,Мужчины падают в бассейн.,2.75
Женщина плавает под водой.,Женщина плавает.,3.8
Человек играет на гитаре.,Женщина танцует.,0.2
Самолет летит в воздухе.,"В голубом небе пролетает самолет ""ЮАР Эйрвэйс"" - ср. планы.",3.4
Медведь бежит от двух собак.,Медведь борется с волками.,1.4
Женщина отдыхает на плавучем плоту.,Женщина расслабляется во внутренней трубке.,3.8
Человек умирает в операционной.,Мужчина целует женщину на сцене.,0.4
Человек держит лист.,Женщина смотрит телевизор.,0.0
Человек едет на лошади.,Женщина режет картошку.,0.0
Женщина режет осьминога.,Человек играет на гитаре.,0.0
Человек разбивает кувшины с водой.,Женщина чистит чеснок.,0.2
Человек играет на гитаре.,Женщина режет овощи.,0.0
Девушка ест кекс.,Мужчина режет огурец.,0.0
Маленькая девочка играла на траве с собакой и мячом.,Ребенок играет с собакой и мячом.,3.8
Люди катаются на плоту.,Четыре человека плывут на плоту.,2.25
Дама порезала картошку.,Мужчина режет картошку.,2.4
Ракета взорвалась.,Ракета взорвалась.,3.2
Собака играет в снегу.,Перед этим собака лапает муху на ковре.,1.6
Женщина танцует с другими женщинами.,Женщина измельчает курицу.,0.4
Мальчик толкает фургон.,Человек режет помидор.,0.0
Мальчик делает несколько танцевальных шагов.,Мальчик наливает что-то из кувшина.,0.4
Женщина открывает газировку и пьет ее.,Женщина едет на слоне.,0.6
Человек собирает части динамиков.,Человек играет на гитаре.,1.0
Собака гуляла по краю бассейна.,Собака гуляет по бассейну.,4.6
Масло кладут в чашу.,Мужчина режет масло в миске для смешивания.,4.25
Еноты едят.,Человек ест.,1.5
Кто-то упал с лошади.,Человека сбивают с лошади.,3.5
Женщина чистит яблоко.,Мужчина наезжает на колеса на мотоцикле.,0.0
Мужчина берет несколько уроков математики.,Мужчина полоскает стейк.,0.0
Животные играют в воде.,Двое мужчин играют в пинг-понг.,0.0
Мужчина едет на лошади и прыгает через препятствия.,Мужчина пинает футбольный мяч.,0.333
Человек делает карандашные трюки рукой.,Человек режет морковь пополам.,0.333
Человек поджег камеры.,Человек сжигает камеры.,3.333
Человек вырезает ленту из коробки.,Человек режет коробку.,4.333
Человек рыбачит в реке.,Мужчина поет во время прогулки по тротуару.,0.8
Человек едет на велосипеде.,Женщина танцует на улице.,0.2
Человек делает отжимания.,Женщина режет осьминога.,0.0
Человек играет на гитаре.,Женщина нарезает свинину.,0.0
Маленький мальчик поет и играет на гитаре.,Ребенок играет на гитаре.,2.8
Женщина пудрит лицо.,Женщина стучит пальцами по столу.,0.8
Женщина чистит картошку.,Лев гуляет.,0.0
Женщина стреляет из винтовки.,Человек выполняет трюки.,0.25
Женщина надевает гирлянду на плечи мужчины.,Человек наливает воду на голову пилота.,0.5
Старуха пожимает руку мужчине.,Мужчина и женщина пожимают друг другу руки.,3.75
Женщина катается на водных лыжах.,Женщина просыпается на озере.,1.75
Деревья сгибаются в шторм.,Деревья подвергаются очень сильным ветрам.,2.667
Мужчина и женщина едут на машине.,Женщина жарит креветки.,0.4
Человек двигает ветку дерева.,Женщина играет на скрипке.,0.0
Мужчина играет на пианино.,Женщина играет на скрипке.,1.0
Человек наливает масло на сковородку.,Человек нарезает лук кубиками.,0.8
Животное ест.,Женщина танцует.,0.0
Женщина выгуливает собаку.,Женщина выгуливает собаку по улице.,4.0
Группа людей поет.,Некоторые люди поют.,5.0
Кошка пьет молоко.,Кошка лижет из блюдца с молоком.,4.4
Девушка делает веко.,Женщина наносит тени для век.,2.0
Двое мужчин дерутся.,"Двое мужчин сражаются, используя форму боевых искусств.",2.8
Военный офицер лаял на новобранцев.,Офицер разговаривает с новобранцами.,2.5
Человек кладет курицу в контейнер.,Человек кладет еду в коробку.,2.5
Человек завязывает на стенографической машине.,человек использовал стенограф.,2.25
Женщина добавляет макароны в кастрюлю с водой.,Женщина делает лапшу.,3.6
Женщина лежит на одеяле на камне и читает книгу.,"Женщина сидит и поет песню, и играет на гитаре.",1.2
Два щенка играют друг с другом.,Некоторые мужчины играют в футбол.,0.2
Человек бежит по полю.,Человек забирается на веревку.,1.0
Мужчина обнимает кого-то.,Мужчина фотографирует.,0.4
Кто-то наливает ингредиенты в кастрюлю.,Человек кладет овощи в горшок.,2.8
Пара идет пешком.,Некоторые мужчины распиливают.,0.0
Человек играет на гитаре.,Человек играл на гитаре.,3.0
Человек добавляет еду на сковороде.,Женщина кладет рис в сковороду.,3.0
Группа пингвинов идет.,Большое количество пингвинов направляется к океану.,2.8
Человек играет на гитаре.,Кто-то управляется с булочкой.,0.0
Собака прыгает на батуте.,Мальчик играет на гитаре.,0.0
Мужчина трясет контейнером над кухонной раковиной.,Человек опорожняет пластиковый контейнер.,2.2
Мужчина гуляет с лошадью.,Человек ведёт лошадь рядом с ней - это блузка.,3.75
Бумагу режут ножницами.,Кусок бумаги режется.,4.0
Человек чистит креветки.,Дама почистила креветки.,3.5
Человек играет на гитаре.,Человек пытается читать газету.,0.8
"Человек, который заправляет кровать в отеле.",Человек держит животное.,0.8
"Собака дернула собаку за хвост, а потом за ногу.",Обезьяна дернула собачий хвост.,1.75
Женщина бьёт два яйца в миске.,Человек смешивает ингредиенты в миске.,3.0
Мужчина прыгает через скакалку снаружи.,Женщина режет огурец.,0.0
Человек режет лук.,Хомяк поет.,0.0
Женщина держит кенгуру.,Человек в шляпе поет песню.,0.0
Футболисты забивают футбольный мяч в ворота.,Футболист забивает гол.,3.8
