Eine Person schneidet eine Tomate in Scheiben.,Eine Person schneidet etwas Fleisch in Scheiben.,1.75
Eine Person schneidet eine Zwiebel.,Eine Person schneidet eine Zwiebel.,5.0
Ein Mann spielt Klavier.,Eine Frau spielt Geige.,1.0
Eine Frau spielt Flöte.,Ein Mann spielt Gitarre.,1.0
Ein Mann schneidet eine Kartoffel auf.,Ein Mann schneidet Karotten auf.,2.375
Ein Kind spielt Gitarre.,Ein Junge spielt Gitarre.,3.8
Ein Junge spielt Gitarre.,Ein Mann spielt Gitarre.,3.2
Ein Mann spielt Gitarre.,Ein Junge spielt Gitarre.,3.2
Ein kleiner Junge spielt auf einem Keyboard.,Ein Junge spielt Schlüsselbrett.,4.4
Ein Mann spielt Gitarre.,Ein Mann spielt eine elektrische Gitarre.,3.75
Ein Hund leckt ein Baby.,Ein Hund leckt ein Baby.,4.75
Eine Frau schneidet eine Zwiebel in Scheiben.,Ein Mann schneidet und zwiebelt.,3.2
Ein Mann spielt Gitarre.,Ein Mann spielt die Trommeln.,1.556
Eine Frau schneidet eine Paprika in Scheiben.,Eine Frau schneidet eine rote Paprika.,3.938
Ein Mann spielt die Trommeln.,Ein Mann spielt die Trommel.,5.0
Eine Frau reitet ein Pferd.,Eine Frau reitet auf einem Pferd.,5.0
Ein Mann isst eine Banane an einem Baum.,Ein Mann isst eine Banane.,4.0
Eine Katze spielt auf einem Schlüsselbrett.,Ein Mann spielt auf zwei Tastaturen.,1.6
Ein Mann fällte einen Baum mit einer Axt.,Ein Mann fällte einen Baum mit einer Axt.,4.75
Ein Kind spielt mit einem Spielzeugtelefon.,Ein kleiner Junge spielt mit einem Spielzeugtelefon.,3.5
Ein Mann fährt ein Motorrad.,Ein Mann reitet auf einem Pferd.,1.4
Ein Mann fährt ein Motorrad.,Ein Mann reitet auf einem Pferd.,1.4
Ein Eichhörnchen dreht sich im Kreis.,Ein Eichhörnchen läuft im Kreis herum.,4.0
Ein Mann und eine Frau küssen sich.,Ein Mann und eine Frau küssen sich.,5.0
Ein Mann steigt in ein Auto.,Ein Mann steigt in einer Garage in ein Auto ein.,3.833
Ein Mann tanzt.,Ein Mann spricht.,0.6
Ein Mann spielt Gitarre und singt.,Ein Mann spielt Gitarre.,2.917
Eine Person schneidet Champignons.,Eine Person schneidet Champignons mit einem Messer.,4.2
Ein Tigerjunges macht ein Geräusch.,Ein Tiger läuft herum.,2.0
Eine Person schneidet Zwiebeln in Scheiben.,Eine Person schält eine Zwiebel.,2.6
Ein Mann spielt Klavier.,Ein Mann spielt Trompete.,1.6
Eine Frau schält eine Kartoffel.,Eine Frau schält einen Apfel.,2.0
Ein Pankda isst Bambus.,Ein Pandabär frisst etwas Bambus.,4.2
Eine Person schält eine Zwiebel.,Eine Person schält eine Aubergine.,2.0
Ein Affe schubst einen anderen Affen.,Der Affe schubste den anderen Affen.,4.8
Ein Eichhörnchen läuft im Kreis herum.,Ein Eichhörnchen bewegt sich im Kreis.,4.4
Ein Mann bindet sich gerade den Schuh.,Ein Mann bindet sich den Schuh.,5.0
Ein Junge singt und spielt Klavier.,Ein Junge spielt Klavier.,3.0
Ein Hund frisst Wassermelone.,Ein Hund isst ein Stück Wassermelone.,4.25
Eine Frau schneidet Brokkoli.,Eine Frau schneidet Brokkoli mit einem Messer.,4.25
Ein Mann schält eine Kartoffel.,Ein Mann schälte eine Kartoffel.,3.8
Eine Frau spielt Gitarre.,Ein Mann spielt Gitarre.,2.4
Eine Frau schneidet Tomaten in Scheiben.,Ein Mann schneidet Zwiebeln.,1.6
Ein Mann schwimmt unter Wasser.,Eine Frau schwimmt unter Wasser.,2.0
Ein Mann und eine Frau unterhalten sich.,Ein Mann und eine Frau essen.,1.6
Ein kleiner Hund jagt einen Yogaball.,Ein Hund jagt einen Ball.,4.0
Die Männer spielen Kricket.,Die Männer spielen Basketball.,2.2
Ein Mann fährt mit einem Motorrad davon.,Ein Mann fährt auf einem Motorrad.,4.4
Ein Mann spielt Gitarre.,Ein Mann singt und spielt Gitarre.,3.6
Der Mann hat telefoniert.,Der Mann spricht am Telefon.,3.6
Ein Mann ist fischen.,Ein Mann trainiert.,0.5
Ein Mann schwebt.,Ein Mann spricht.,0.8
Zwei Jungen sind am Steuer.,Zwei Buchten tanzen.,0.6
Ein Mann reitet auf einem Pferd.,Ein Mädchen reitet auf einem Pferd.,2.6
Ein Mann fährt Fahrrad.,Ein Affe fährt Fahrrad.,2.0
Ein Mann schneidet Kartoffeln in Scheiben.,Eine Frau schält Kartoffeln.,2.2
Eine Frau schält eine Kartoffel.,Ein Mann schneidet Kartoffeln in Scheiben.,2.4
Ein Mann spielt Gitarre.,Someoen spielt Gitarre.,3.6
Eine Frau schneidet einen Lauch ab.,Eine Frau schneidet Ingwer in Scheiben.,2.2
Der Mann schnitt eine Pappplatte aus.,Ein Mann schneidet eine Pappplatte.,4.8
Der Mann spielt Gitarre.,Ein Mann spielt Flöte.,1.643
Ein Mann spielt Klavier.,Der Mann spielt Geige.,1.75
Eine Frau schneidet etwas Fleisch in Scheiben.,Eine Frau paniert etwas Fleisch.,2.25
Ein Mann spielt auf seiner Tastatur.,Ein Mann spielt auf einem Keyboard-Klavier.,4.0
Die Dame hackte die grünen Zwiebeln.,Die Dame schnitt eine grüne Zwiebel ab.,4.8
Jemand sitzt Nudeln im Wasser.,Eine Frau kocht Nudeln in Wasser.,3.2
Lionel Richie tanzt an der Decke.,"Lionel Ritchie tanzt, während er an der Decke steht.",4.0
Ein Mann spielt Klavier.,Eine Person spielt Klavier.,4.4
Eine Frau spielt Flöte.,Eine Frau spielt auf einer Flöte.,4.6
Ein Junge schaut in einen Kalender.,Ein Junge schaut auf einen Kalender.,3.8
Eine Frau schneidet eine Zwiebel.,Eine Frau schneidet Zwiebeln.,4.8
Ein Mann spielt Gitarre.,Ein Mann spielt Gitarre.,4.857
Eine Frau benutzt eine Nähmaschine.,Eine Frau näht auf einer Maschine.,5.0
Eine Frau flippt Pfannkuchen.,Ein Cartoon-Koch dreht Pfannkuchen.,2.533
Ein Mann rennt auf der Straße.,Ein Auto fährt die Straße entlang.,1.0
Ein Mann reitet auf einem Pferd.,Ein Mann spricht am Telefon.,1.0
Ein Mann fährt Fahrrad.,Ein Mann reitet auf einem Pferd.,2.0
Eine Frau tanzt.,Ein Mann isst.,0.143
Ein Mann spielt Klavier.,Ein Mann spielt eine Flöte.,2.0
Ein Mann spielt eine Flöte.,Ein Mann spielt Klavier.,1.6
Ein Mann dreht sich.,Ein Mann tanzt.,1.6
Ein Affe schwingt von Glied zu Glied.,Ein Affe schwingt sich von Baum zu Baum.,3.4
Die Leute stiegen aus dem Zug aus.,Die Leute stiegen am Bahnhof aus dem Zug aus.,4.0
Ein Hund springt auf einem Trampolin.,Ein Hund hüpft auf einem Trampolin.,4.8
Ein Junge spielt ein Instrument.,Ein Mann spielt Trompete.,2.5
Eine Frau spielt Gitarre.,Ein Mann singt und spielt Gitarre.,1.75
Eine Frau pflückt eine Dose.,Eine Frau schneidet eine Tomate in Scheiben.,1.0
Ein Mann klettert auf ein Seil.,Ein Mann klettert an einem Seil hoch.,5.0
Ein Mann hebt ein Auto an.,Ein Mann klettert eine Wand hoch.,1.4
Ein Mann und eine Frau fahren in einem Jeep die Straße entlang.,Ein Mann und eine Frau fahren in einem Fahrzeug unter freiem Himmel die Straße entlang.,4.0
Der Mann ohne Hemd saß auf einem Stuhl.,Ein Mann ohne Hemd sitzt auf einem Stuhl.,3.8
Zwei Frauen ringen miteinander.,Zwei Frauen ringen auf dem Boden.,4.0
Der Welpe spielte mit einem blauen Tennisball.,Ein Welpe spielt mit einem Tennisball.,4.0
Ein Känguru isst etwas.,Ein Känguru frisst.,4.8
Eine Katze spielt Klavier.,Ein Mann spielt Gitarre.,0.6
Der Mann hat mit einem Messer einen Teppich geschnitten.,Ein Mann schneidet mit einem Messer Teppiche aus.,4.75
Eine Frau fährt mit einem motorisierten Roller eine Straße entlang.,Ein Mann fährt einen Motorroller.,2.2
jemand schneidet ein Gemüse in Scheiben.,Jemand schneidet eine Tomate in Scheiben.,3.0
Eine Frau tanzt.,Ein Mann spricht.,0.0
Ein Hund leckt den Sabber eines Babys auf.,Ein Hund leckt ein Baby.,2.2
Ein Mann rudert ein Boot.,Ein Mann schneidet eine Tomate in Scheiben.,0.4
Ein Mann schneidet Kartoffeln auf.,Ein Mann schneidet Kartoffeln in Scheiben.,4.8
Eine Frau schneidet Knoblauch.,Die Frau würfelt Knoblauch.,4.8
"Ein Tier, das im Kreis läuft.",Ein Eichhörnchen läuft im Kreis.,3.8
Ein Mann geht langsam über eine Seilbrücke.,Ein Junge geht über eine Brücke.,3.0
Ein Mann spielt Gitarre.,"Ein Mann, der in einem Raum sitzt, spielt Gitarre.",4.0
Ein Mann spielt Flöte.,Ein Mann spielt eine Flöte.,5.0
Eine Frau schlägt zwei Eier in eine Glasschüssel.,Eine Frau schlägt ein Ei in eine Schüssel auf.,3.8
Ein Mann schneidet einen Fisch.,Ein Mann weidet einen Fisch aus.,3.0
Zwei Männer packen Koffer in den Kofferraum eines Autos.,Die Männer legen die Koffer in den Kofferraum des Autos.,4.4
Ein Mann gießt Öl auf einige Tomaten.,Der Mann goss Öl auf die geschnittenen Tomaten.,3.8
Ein Mann schneidet etwas in Scheiben.,Ein Mann schneidet ein Brötchen auf.,3.0
Ein Mann paddelt ein Kanu.,Ein Mann spielt eine Harfe.,0.667
Ein Mann und eine Frau gehen gemeinsam durch den Wald.,Ein Mann und eine Frau gehen Arm in Arm durch ein Waldgebiet.,4.0
Die Frau hob das Känguru auf.,Eine Frau hebt ein Babykänguru auf.,3.75
Die Fische schwimmen.,Ein Fisch schwimmt.,4.133
Zwei Frauen mischen etwas in einer Küchenmaschine.,Zwei Frauen machen etwas in einem Mixer.,4.0
Eine Person surft auf einer großen Welle.,Eine Person surft.,3.6
Ein Mann spielt Gitarre.,Ein Mann ersticht ein Ziel.,1.2
Ein Mann spielt in einer Band Flöte.,Ein Mann spielt Gitarre.,1.6
Der Mann streichte Butter auf den Brotlaib.,Ein Mann streicht Butter aufs Brot.,4.0
Eine Person kocht Nudeln.,Eine Frau kocht Nudeln in Wasser.,4.0
Eine Gruppe von Menschen tanzt auf einem Hügel.,Eine Gruppe von Menschen tanzt.,3.2
Draußen tanzt ein Mann.,Ein Mann spielt Flöte.,1.0
Eine Frau ernährt einen Mann.,Eine Frau mischt Fleisch.,1.0
Ein Mann schiebt eine Pfanne in einen Ofen.,Eine Frau schneidet eine Zwiebel.,0.6
Eine Frau sitzt an einem Schreibtisch.,Eine Frau reitet auf einem Esel.,0.4
Mediziner transportieren einen Patienten auf einer Bahre.,Ein Arzt hetzt einen Patienten auf einer Bahre.,3.4
Eine Frau spielt auf der Bühne eine Flöte.,Die Frau spielt Flöte.,3.6
Zwei Baby-Pandas spielen.,Zwei Pandas liegen zusammen.,3.0
Ein Baby lacht.,Ein Baby lacht und kichert.,4.0
Ein Mann spielt Gitarre.,Ein Junge spielt Klavier.,1.2
Ein Mann faltet Papier.,Eine Frau schneidet eine Paprika in Scheiben.,0.6
Drei Frauen tanzen.,Der Mann tanzt.,1.6
Die Katzen spielen miteinander.,Zwei Katzen kämpfen gegeneinander.,2.6
Eine Person schreibt.,Eine Person schreibt mit einem Bleistift.,3.6
Ein Mann rennt.,Ein Mann rennt eine Straße entlang.,3.5
Die Frau wälzt Teig.,Eine Frau mahlt und rollt Teig.,3.765
Eine Frau gibt Gewürze auf ein Fleisch.,Frau fügt dem Fleisch Zucker hinzu.,2.75
Eine Frau gibt Öl auf Fische.,Eine Frau gießt Wasser auf Fische.,2.25
Ein kleiner Junge hält eine Gitarre in der Hand.,Ein kleiner Junge spielt Gitarre.,2.75
Ein Gepard läuft.,Ein Gepard rennt über ein Feld.,3.8
Der Mann isst Pizza.,Ein Mann isst ein Stück Pizza.,4.8
Ein Orang-Utan sitzt im Bus.,Ein Affe fährt in einem Bus.,3.6
Ein Mann und eine Frau unterhalten sich in einem Diner.,Ein Mann und eine Frau fahren auf einem Fahrrad.,1.2
Ein Mann spielt Gitarre.,Ein Mann putzt eine Glastür.,0.4
Ein Mädchen singt und spielt Gitarre.,"Ein junger Mann singt, während er Gitarre spielt.",2.4
Ein Mädchen kommuniziert mit Gebärdensprache.,Ein junges Mädchen benutzt die Gebärdensprache.,3.941
Eine Frau macht Gewichtstraining.,Eine Frau macht sich gerade die Haare.,0.5
Ein Mann steigt in ein Auto ein.,Ein älterer Mann steigt in ein rotes Auto ein.,3.75
Ein großer grüner Ball wirft eine Kartoffel um.,Ein großer grüner Ball trifft eine Kartoffel.,4.0
Eine Katze spielt auf der Tastatur.,Eine Katze spielt Klavier.,3.0
Zwei Hunde schwimmen in einem Pool.,Hunde schwimmen in einem Pool.,4.2
"Der Mann benutzte einen Hacker, um die Zwiebel zu hacken.","Der Mann benutzte eine Maschine, um eine Kartoffel zu zerkleinern.",2.0
Eine Frau schneidet Tofu in Scheiben.,Eine Frau schneidet Tofu.,5.0
Eine Hirschherde überquert die Straße.,Eine Karibuhherde überquert eine Straße.,3.0
Die Person reitet das Pferd.,Ein Mann reitet auf einem Pferd.,3.8
Jemand füttert ein Tier.,Jemand spielt Klavier.,0.0
Jemand schneidet Tortila's in Scheiben.,Jemand reitet ein Pferd.,0.0
Jemand mischt Zutaten.,Jemand näht Dinge.,0.25
Ein Hahn pickt eine tote Maus auf.,Ein Huhn pickt an einer toten Maus.,4.0
Eine Frau hält ein Känguru.,Eine Frau hebt ein Känguru auf.,3.25
Ein Mann spielt mit Fröschen,Eine Katze spielt mit einer Kamera.,0.75
Zwei Männer unterhalten sich.,Zwei Männer spielen Gitarre.,1.5
Ein Mann streicht Butter auf ein großes Stück Brot.,Ein Mann schmiert Butter auf eine Scheibe Knoblauchbrot.,3.5
Ein Mann läuft über einen hohen Draht.,Ein Mann läuft auf einem Seil.,3.0
Ein Mann mäht einen Rasen.,Eine Frau schneidet eine Zitrone.,0.2
Ein Mann öffnet eine Tür.,Ein Mann spielt Gitarre.,0.8
Ein Mann schneidet eine Kartoffel in Stücke.,Ein Mann schneidet eine Kartoffel.,4.2
Die Frau schneidet gekochten Tintenfisch.,Eine Frau hackt Tintenfisch.,3.8
Ein Mann stanzt durch Bretter.,Ein Hund läuft durchs Wasser.,0.4
Ein Mann tanzt.,Ein Mann isst Brot.,0.8
Jemand spielt Klavier.,Ein Mann spielt Gitarre.,1.2
Zwei Füchse fressen von einem Teller auf einer gemauerten Terrasse.,Füchse fressen von einem Teller.,2.8
Ein Junge spielt auf einem Keyboard.,Ein Junge spielt Klavier.,3.2
Eine Person spielt auf einer Tastatur.,Jemand spielt auf einem Keyboard.,5.0
Ein Mann schießt mit einer Waffe.,Ein Mann spuckt.,0.0
Jemand schneidet eine Zwiebel in Scheiben.,Someoen schält eine Kartoffel.,1.0
Ein Mann schwimmt.,Eine Frau schneidet Fleisch in Scheiben.,0.0
Ein Mann spielt Gitarre.,Ein Mann spielt eine akustische Gitarre.,3.75
Eine Frau schneidet einen Kürbis in Scheiben.,Eine Frau reitet auf einem Elefanten.,0.4
Eine Frau tanzt.,Eine Frau knetet Teig.,0.4
Eine Frau knackt Eier in eine Schüssel.,Eine Frau legt Spieße auf ein Regal.,0.6
Ein Auto fährt durch eine Straße.,Ein Auto fährt die Straße entlang.,4.0
Jemand schmiert eine Pfanne.,Smeone legt sich hin.,0.4
Ein Mann spielt Gitarre.,Ein Mann lässt Nudeln abtropfen.,0.4
Eine Frau trinkt Wodka.,Eine Frau trainiert.,0.4
Eine Frau schneidet Fleisch in Stücke.,Eine Frau schneidet etwas Fleisch auf.,4.8
Ein Mann spült ein Steak ab.,Ein Mann spielt Gitarre.,0.6
Ein Mann verkauft Gegenstände.,Ein Mann putzt das Haus.,0.8
Ein Mann springt über eine Mauer.,Ein Mann springt auf eine kurze Wand.,3.2
Die Läufer rennen um eine Strecke.,Die Läufer nehmen an einem Rennen teil.,3.2
Ein Mann kickt einen Fussball.,Ein Mann mischt eine Schüssel.,0.6
Eine Frau brät etwas.,Eine Frau reitet auf einem Pferd.,0.6
Eine Katze leckt einen Sauger.,Eine Frau schneidet eine Gurke in Scheiben.,0.0
Eine Frau tanzt an einem Feuer.,Eine Frau nimmt ein Bad.,1.4
Der Mann schneidet einen Fisch auf.,Ein Mann schneidet eine Kartoffel in Scheiben.,2.2
Butter schmilzt in einer Pfanne.,Ein Mann schmilzt Butter in einer Pfanne.,3.6
Drei Jungen tanzen.,Die Kinder tanzen.,3.111
Eine Frau spielt ein Spiel mit einem Mann.,Ein Mann spielt Klavier.,0.6
Der Mann fährt ein weißes Auto.,Ein Mann gibt ein Interview.,0.4
Ein Mann fuhr sein Auto.,Ein Mann fährt ein Auto.,4.25
Ein Auto fährt rückwärts aus einem Raum heraus.,Ein Auto weicht aus einer gesperrten Fahrspur aus.,3.0
Ein Mann tut etwas Käse auf eine Pizza.,Der Mann streute Käse auf die Pizza.,5.0
Der Junge spielt Klavier.,Ein Junge spielt Klavier.,5.0
Der Mann spielte seine Gitarre.,Ein Mann spielt Gitarre.,3.75
Ein Mann reitet auf einem Pferd.,Ein Mann spielt auf einem Keyboard.,0.2
Ein Mann geht auf einem Seil.,Ein Mann sitzt auf einem Moped.,0.4
Ein Mädchen spielt Flöte.,Eine Band spielt auf einer Bühne.,1.286
Menschen steigen aus einem Zug aus.,Eine Gruppe von Menschen steigt aus einem Zug aus.,4.6
Eine Frau näht auf einer Maschine.,Eine Frau paniert etwas Fleisch.,0.6
Ein Hund schaut ins Schwimmbad.,Ein Hund geht um einen Pool herum.,2.0
Ein Mann schmiert Butter auf ein Stück Brot.,Ein Mann trägt Butter auf das Brot auf.,5.0
Ein Mann schneidet Tomaten in Stücke.,Eine Frau schneidet etwas Gemüse.,1.8
Drei Teenager-Mädchen tanzten in dem Raum.,Einige Teenager-Mädchen tanzen für die Kamera.,2.4
Ein Löwe läuft.,Ein Löwe schreitet in einem Pferch herum.,2.4
Ein Mann schießt auf ein Auto.,Ein Mann schneidet eine Kartoffel.,0.4
Ein schwarzes Pferd läuft herum.,Das Pferd läuft.,4.2
Eine Frau taucht Shrimps auf.,Ein Mann tanzt im Regen.,0.0
Ein Mann reitet auf einem Pferd.,Eine Frau wäscht eine Gefriertruhe.,0.0
Ein Mann geht einen Weg entlang.,Ein Mann geht über ein enges Seil.,0.8
Ein Mann schneidet eine Kartoffel in Scheiben.,Eine Frau schneidet einen Jalepeno.,1.4
Ein Hund bellt einen Ball an.,Ein Hund schwimmt einem Tennisball hinterher.,1.5
"Ein Kind rennt vor einem Fisch davon, der an einer Angelrute herumschwingt.",Ein kleines Kind läuft um eine Angelrute herum.,2.5
Ein Mann geht auf einem Pfad durch die Wildnis.,Ein Mann geht eine Straße entlang.,2.5
Ein älterer Mann spricht auf einem Podium.,Ein Mann hält eine Rede auf dem Podium.,3.5
Ein Mann reitet auf einem Pferd in Zeitlupe.,Ein Mann reitet auf einem Pferd.,3.4
Eine Person schneidet etwas Burrata-Käse.,Die Person schneidet Käse in Scheiben.,3.8
Der Mann schießt mit einem automatischen Gewehr.,Ein Mann schießt mit einer Waffe.,3.8
Ein Mann zerdrückt Knoblauch mit dem Rücken eines Messers.,Eine Frau schneidet mit einem Messer Fleisch in Scheiben.,1.5
Eine Frau feilt ihre Fingernägel mit einem Schmirgelbrett.,Eine Frau füttert ihr Baby mit einer Flasche.,0.5
Ein Mann fährt auf einem Skateboard.,Eine Frau schneidet eine Kartoffel.,0.0
Eine Frau duscht gerade.,Ein Mann reitet auf einem weißen Pferd.,0.0
Ein Mann tanzt.,Ein Mann reitet auf einem Pferd.,0.8
Ein Mann rudert ein Boot.,Ein Mann schießt mit einer Waffe.,0.85
"Ein Mann schwingt an einem Seil, das an der Decke befestigt ist.",Ein Mann schwingt an einem Seil.,3.4
Eine Frau reitet auf einem Pferd am Strand.,Ein Mann trägt einen anderen Mann auf seinem Rücken.,0.4
Ein Mann hält ein kleines Tier in einer Hand.,Ein Mann stellt einen kleinen Affen zur Schau.,1.75
Eine Person faltet ein quadratisches Papierstück.,Ein Mann faltet Papier.,3.25
Eine Person brät Fleisch in einer Pfanne.,Eine Person hält ein Stinktier in der Hand.,0.75
Ein Schimpanse verletzt eine Frau.,Ein Mann fährt ein Auto.,0.0
Die Frau schält Garnelen.,Der Mann hält einen Lemur in der Hand.,0.0
Zwei Zebras spielen.,Zebras sind sozialisiert.,4.25
Eine Frau schneidet Butter in Scheiben.,Eine Frau schneidet Tofu in Scheiben.,1.8
Einige Männer spielen Gitarre.,Drei Männer spielen Gitarre und singen zusammen.,3.2
Die Elefanten haben sich mit Wasser besprüht.,Elefanten bespritzen sich mit Wasser.,3.6
Ein Hund saß an der Theke eines Geschäfts.,Der Hund steht an der Theke.,2.6
Jemand bohrt mit einer Bohrmaschine ein Loch in einen Holzstreifen.,Ein Mann bohrt ein Loch in ein Stück Holz.,3.2
Eine Frau schneidet etwas Gemüse in Scheiben.,Die Frau würfelt Knoblauch.,2.8
Ein Dachs gräbt ein Loch.,Ein Dachs gräbt die Erde um.,4.6
Eine Frau fährt Wasserski auf einem See.,Ein Mann spielt eine Flöte.,0.0
Ein Mädchen spielt Geige.,Ein Baby lacht und kichert.,0.25
Ein Hubschrauber landet auf einem Hubschrauberlandeplatz.,Ein Hubschrauber landet.,3.923
Eine Frau schneidet ein Huhn auf.,Eine Frau schneidet Fleisch in Scheiben.,2.75
Eine Frau schneidet eine Gurke.,Ein Mann spielt Gitarre.,0.0
Eine Frau reitet auf einem Elefanten vor einer anbetenden Menge.,Eine Frau reitet auf einem Elefanten.,3.0
Ein Welpe rutscht rückwärts über den Boden.,Ein Welpe drängt sich nach hinten.,3.8
Eine Frau spaltet Knoblauchzehen.,Eine Frau zerkleinert einen Knoblauchkopf zu Zehen.,4.6
Ein Hund schaut ins Schwimmbad.,Ein Hund geht am Rand eines Schwimmbeckens spazieren.,2.6
Eine Frau mischt eine Schönheitsbehandlung in ein Glas.,Eine Frau mischt mit einem Löffel eine Sahne in einem Glas.,3.6
Ein Mann zeichnet ein Bild.,Eine Person zeichnet.,3.6
Eine Frau pflückt gerade Tomaten.,Eine Frau gießt Teig in eine Schüssel.,1.0
Ein Mann schaut auf einen Computermonitor.,Ein Mann benutzt einen Laptop.,2.75
Der Junge fährt ein Dreirad.,Eine Frau fährt einen Wasserscooter.,1.25
Zwei Männer nehmen an einem Reifenrollrennen teil.,Zwei Personen haben in einem Rennen Traktorreifen umgedreht.,2.75
Eine Person schneidet ein Fleisch.,"Eine Person, die auf einem mechanischen Stier reitet",0.0
Ein Mann spielt eine Geige.,Eine Frau benutzt eine Nähmaschine.,0.0
Das Baby kroch durch die Tür.,Ein Baby krabbelt über den Boden.,2.4
Ein Mann spielt Keyboard.,Eine Person spielt Klavier.,2.2
Ein Mann riecht zwei Pizzas.,Eine Frau ernährt einen Mann.,0.2
Ein Affe zieht am Schwanz eines Hundes.,Ein Affe ärgert einen Hund im Zoo.,2.8
Ein Hund liegt auf dem Rücken auf einem Holzboden.,Ein Hund liegt auf dem Boden.,4.0
Eine Frau brät etwas in der Pfanne.,Ein Mann spielt seine Gitarre.,0.0
Ein Mann legt Gewürze in eine Schüssel mit Wasser.,Der Mann fügte dem Wasser in einer Schüssel Gewürze hinzu.,5.0
Eine ältere Frau gießt Öl in eine Bratpfanne.,Ein gefesselter Mann wird ins Wasser gelegt.,0.0
Eine Frau schneidet eine Zwiebel.,Eine Frau schneidet teilweise in die Hälfte einer Zwiebel.,3.2
Die Frau hob das Känguru auf.,Eine Frau trägt ein Känguru.,3.5
Ein Hund beißt auf eine Dose.,Ein Hund öffnet eine Futterdose.,1.75
Eine Frau entbeint einen Fisch.,Ein Mann fängt einen Fisch.,1.25
Ein Mann mäht Gras.,Ein Mann sprengt Beton.,0.833
Eine Katze sieht fern.,Ein Mann schneidet einen Urlaub ab.,0.0
Der Junge steckt in der Tür der Hundehütte fest.,Ein Kind steckt in einer Hundehütte fest.,3.75
