Un homme joue de la guitare.,Someoen joue de la guitare.,3.6
Une femme est en train de couper un poireau.,Une femme est en train de couper du gingembre.,2.2
L'homme a coupé une assiette en papier.,Un homme coupe une assiette en papier.,4.8
L'homme joue de la guitare.,Un homme joue de la flûte.,1.643
Un homme joue du piano.,L'homme joue du violon.,1.75
Une femme est en train de découper de la viande.,Une femme est en train de paner un peu de viande.,2.25
Un homme joue sur son clavier.,Un homme joue d'un piano à clavier.,4.0
La dame a coupé les oignons verts.,La dame a coupé un oignon vert.,4.8
Quelqu'un met des nouilles dans l'eau.,Une femme fait bouillir des nouilles dans de l'eau.,3.2
Lionel Richie danse au plafond.,Lionel Ritchie danse debout au plafond.,4.0
Un homme joue du piano.,Une personne joue du piano.,4.4
Une femme joue de la flûte.,Une femme joue de la flûte.,4.6
Un garçon vérifie un calendrier.,Un garçon regarde un calendrier.,3.8
Une femme est en train de couper un oignon.,Une femme est en train de couper des oignons.,4.8
Un homme joue de la guitare.,Un homme joue de la guitare.,4.857
Une femme utilise une machine à coudre.,Une femme est en train de coudre sur une machine.,5.0
Une femme fait des crêpes.,Un chef de bande dessinée fait des crêpes.,2.533
Un homme court sur la route.,Une voiture est en train de rouler sur la route.,1.0
Un homme est monté sur un cheval.,Un homme parle au téléphone.,1.0
Un homme est à vélo.,Un homme est monté sur un cheval.,2.0
Une femme est en train de danser.,Un homme est en train de manger.,0.143
Un homme joue du piano.,Un homme joue de la flûte.,2.0
Un homme joue de la flûte.,Un homme joue du piano.,1.6
Un homme tourne.,Un homme est en train de danser.,1.6
Un singe se balance de membre en membre.,Un singe se balance d'arbre en arbre.,3.4
Les gens sont descendus du train.,Les gens sont descendus du train à la gare.,4.0
Un chien saute sur un trampoline.,Un chien rebondit sur un trampoline.,4.8
Un garçon joue d'un instrument.,Un homme joue de la trompette.,2.5
Une femme joue de la guitare.,Un homme chante et joue de la guitare.,1.75
Une femme choisit une boîte de conserve.,Une femme coupe une tomate.,1.0
Un homme est en train de grimper à une corde.,Un homme grimpe sur une corde.,5.0
Un homme soulève une voiture.,Un homme est en train d'escalader un mur.,1.4
Un homme et une femme descendent la rue dans une jeep.,Un homme et une femme roulent sur la route dans un véhicule en plein air.,4.0
L'homme torse nu s'est assis sur une chaise.,Un homme torse nu est assis sur une chaise.,3.8
Deux femmes luttent.,Deux femmes se battent sur le sol.,4.0
Le chiot jouait avec une balle de tennis bleue.,Un chiot joue avec une balle de tennis.,4.0
Un kangourou est en train de manger quelque chose.,Un kangourou est en train de manger.,4.8
Un chat joue du piano.,Un homme joue de la guitare.,0.6
L'homme a coupé du tapis avec un couteau.,Un homme coupe un tapis avec un couteau.,4.75
Une femme conduit un scooter motorisé sur une route.,Un homme conduit un scooter.,2.2
quelqu'un coupe un légume.,Quelqu'un est en train de couper une tomate.,3.0
Une femme est en train de danser.,Un homme parle.,0.0
Un chien lèche la bave d'un bébé.,Un chien lèche un bébé.,2.2
Un homme rame sur un bateau.,Un homme coupe une tomate en tranches.,0.4
Un homme coupe des pommes de terre.,Un homme coupe des pommes de terre.,4.8
Une femme est en train de hacher de l'ail.,La femme coupe l'ail en dés.,4.8
Un animal tourne en rond.,Un écureuil tourne en rond.,3.8
Un homme marche lentement sur un pont de corde.,Un garçon marche sur un pont.,3.0
Un homme joue de la guitare.,Un homme assis dans une pièce joue de la guitare.,4.0
Un homme joue de la flûte.,Un homme joue de la flûte.,5.0
Une femme casse deux œufs dans un bol en verre.,Une femme casse un œuf dans un bol.,3.8
Un homme coupe un poisson.,Un homme étripe un poisson.,3.0
Deux hommes font leurs valises dans le coffre d'une voiture.,Les hommes mettent des valises dans le coffre de la voiture.,4.4
Un homme verse de l'huile sur des tomates.,L'homme a versé de l'huile sur les tomates coupées.,3.8
Un homme est en train de découper quelque chose.,Un homme est en train de couper un petit pain.,3.0
Un homme pagaie dans un canoë.,Un homme joue de la harpe.,0.667
Un homme et une femme marchent ensemble à travers les bois.,Un homme et une femme marchent bras dessus bras dessous dans une zone boisée.,4.0
La femme a ramassé le kangourou.,Une femme ramasse un bébé kangourou.,3.75
Les poissons nagent.,Un poisson nage.,4.133
Deux femmes mélangent quelque chose dans un robot ménager.,Deux femmes font quelque chose dans un mixeur.,4.0
Une personne surfe sur une grande vague.,Une personne est en train de surfer.,3.6
Un homme joue de la guitare.,Un homme poignarde une cible.,1.2
Un homme joue de la flûte dans un groupe.,Un homme joue de la guitare.,1.6
L'homme a étalé du beurre sur la miche de pain.,Un homme étend du beurre sur du pain.,4.0
Une personne fait bouillir des nouilles.,Une femme fait bouillir des nouilles dans de l'eau.,4.0
Un groupe de personnes danse sur une colline.,Un groupe de personnes est en train de danser.,3.2
Un homme est en train de danser dehors.,Un homme joue de la flûte.,1.0
Une femme nourrit un homme.,Une femme est en train de mélanger de la viande.,1.0
Un homme met une casserole dans un four.,Une femme est en train de couper un oignon.,0.6
Une femme est assise à un bureau.,Une femme monte un âne.,0.4
Les médecins transportent un patient sur un brancard.,Un médecin précipite un patient sur une civière.,3.4
Une femme joue de la flûte sur scène.,La femme joue de la flûte.,3.6
Deux bébés pandas jouent.,Deux pandas sont couchés ensemble.,3.0
Un bébé rit.,Un bébé rit et glousse.,4.0
Un homme joue de la guitare.,Un garçon joue du piano.,1.2
Un homme est en train de plier du papier.,Une femme est en train de couper un poivron.,0.6
Trois femmes dansent.,L'homme est en train de danser.,1.6
Les chats jouent entre eux.,Deux chats s'affrontent.,2.6
Une personne est en train d'écrire.,Une personne écrit avec un crayon.,3.6
Un homme est en train de courir.,Un homme est en train de courir sur une route.,3.5
La femme est en train de rouler la pâte.,Une femme est en train de fariner et de rouler la pâte.,3.765
Une femme ajoute des épices sur une viande.,Une femme ajoute du sucre à la viande.,2.75
Une femme ajoute de l'huile sur des poissons.,Une femme verse de l'eau sur des poissons.,2.25
Un jeune garçon tient une guitare.,Un petit garçon joue de la guitare.,2.75
Un guépard est en train de courir.,Un guépard court à travers un champ.,3.8
L'homme mange une pizza.,Un homme mange une tranche de pizza.,4.8
Un orang-outan est dans un bus.,Un singe monte dans un bus.,3.6
Un homme et une femme discutent dans un restaurant.,Un homme et une femme sont à vélo.,1.2
Un homme joue de la guitare.,Un homme est en train de nettoyer une porte en verre.,0.4
Une fille chante et joue de la guitare.,Un jeune homme chante tout en jouant de la guitare.,2.4
Une fille communique avec le langage des signes.,Une jeune fille utilise le langage des signes.,3.941
Une femme fait des exercices de musculation.,Une femme se coiffe.,0.5
Un homme monte dans une voiture.,Un homme âgé monte dans une voiture rouge.,3.75
Une grosse balle verte renverse une pomme de terre.,Une grosse balle verte frappe une pomme de terre.,4.0
Un chat joue des claviers.,Un chat joue du piano.,3.0
Deux chiens nagent dans une piscine.,Les chiens nagent dans une piscine.,4.2
L'homme a utilisé un hachoir pour couper l'oignon.,L'homme a utilisé une machine pour hacher une pomme de terre.,2.0
Une femme coupe du tofu.,Une femme est en train de couper du tofu.,5.0
Un troupeau de cerfs traverse la rue.,Un troupeau de caribous traverse une route.,3.0
La personne est à cheval.,Un homme est à cheval.,3.8
Quelqu'un nourrit un animal.,Quelqu'un joue du piano.,0.0
Quelqu'un coupe des tortillas.,Quelqu'un monte à cheval.,0.0
Quelqu'un mélange les ingrédients.,Quelqu'un est en train de coudre des choses.,0.25
Un coq picore une souris morte.,Un poulet picore une souris morte.,4.0
Une femme tient un kangourou.,Une femme est en train de ramasser un kangourou.,3.25
Un homme joue avec des grenouilles,Un chat joue avec un appareil photo.,0.75
Deux hommes parlent.,Deux hommes jouent de la guitare.,1.5
Un homme étend du beurre sur un gros morceau de pain.,Un homme enduit du beurre sur une tranche de pain à l'ail.,3.5
Un homme court à travers un haut fil.,Un homme court sur une corde.,3.0
Un homme est en train de tondre une pelouse.,Une femme coupe un citron.,0.2
Un homme ouvre une porte.,Un homme joue de la guitare.,0.8
Un homme coupe une pomme de terre en morceaux.,Un homme coupe une pomme de terre.,4.2
La femme coupe un poulpe cuit.,Une femme est en train de découper un poulpe.,3.8
Un homme est en train de percer des planches.,Un chien court dans l'eau.,0.4
Un homme est en train de danser.,Un homme mange du pain.,0.8
Quelqu'un joue du piano.,Un homme joue de la guitare.,1.2
Deux renards mangent dans une assiette sur un patio en briques.,Les renards mangent dans une assiette.,2.8
Un garçon joue au clavier.,Un garçon joue du piano.,3.2
Une personne joue au clavier.,Quelqu'un joue du clavier.,5.0
Un homme tire au fusil.,Un homme est en train de cracher.,0.0
Quelqu'un est en train de couper un oignon.,Someoen est en train de peler une pomme de terre.,1.0
Un homme est en train de nager.,Une femme est en train de couper de la viande.,0.0
Un homme joue de la guitare.,Un homme joue d'une guitare acoustique.,3.75
Une femme coupe une citrouille.,Une femme monte un éléphant.,0.4
Une femme est en train de danser.,Une femme pétrit la pâte.,0.4
Une femme casse des œufs dans un bol.,Une femme place des brochettes sur une étagère.,0.6
Une voiture se déplace sur une route.,Une voiture est en train de rouler sur la route.,4.0
Quelqu'un graisse une casserole.,Smeone est en train de se coucher.,0.4
Un homme joue de la guitare.,Un homme est en train d'égoutter des pâtes.,0.4
Une femme boit de la vodka.,Une femme fait de l'exercice.,0.4
Une femme coupe de la viande en morceaux.,Une femme est en train de découper de la viande.,4.8
Un homme est en train de rincer un steak.,Un homme joue de la guitare.,0.6
Un homme vend des objets.,Un homme nettoie la maison.,0.8
Un homme saute un mur.,Un homme saute sur un court mur.,3.2
Les coureurs font la course autour d'une piste.,Les coureurs s'affrontent dans une course.,3.2
Un homme donne un coup de pied dans un ballon de foot.,Un homme est en train de mélanger un bol.,0.6
Une femme est en train de faire frire quelque chose.,Une femme monte à cheval.,0.6
Un chat lèche une ventouse.,Une femme est en train de couper un concombre.,0.0
Une femme danse près d'un feu.,Une femme prend un bain.,1.4
L'homme est en train d'ouvrir un poisson.,Un homme coupe une pomme de terre en tranches.,2.2
Le beurre fond dans une casserole.,Un homme fait fondre du beurre dans une poêle.,3.6
Trois garçons sont en train de danser.,Les enfants dansent.,3.111
Une femme joue un jeu avec un homme.,Un homme joue du piano.,0.6
L'homme conduit une voiture blanche.,Un homme donne une interview.,0.4
Un homme conduisait sa voiture.,Un homme conduit une voiture.,4.25
Une voiture recule d'un espace.,Une voiture sort d'une voie bloquée.,3.0
Un homme met du fromage sur une pizza.,L'homme a saupoudré du fromage sur la pizza.,5.0
Le garçon joue du piano.,Un garçon joue du piano.,5.0
L'homme jouait de la guitare.,Un homme joue de la guitare.,3.75
Un homme est à cheval.,Un homme joue du clavier.,0.2
Un homme marche sur une corde.,Un homme est à cheval sur un mo-pad.,0.4
Une fille joue de la flûte.,Un groupe joue sur une scène.,1.286
Les gens descendent d'un train.,Un groupe de personnes descend d'un train.,4.6
Une femme est en train de coudre sur une machine.,Une femme est en train de paner un peu de viande.,0.6
Un chien regarde dans la piscine.,Un chien se promène autour d'une piscine.,2.0
Un homme est en train de beurrer un morceau de pain.,Un homme applique du beurre sur du pain.,5.0
Un homme coupe des tomates en morceaux.,Une femme est en train de couper des légumes.,1.8
Trois adolescentes ont dansé dans la salle.,Des adolescentes dansent pour la caméra.,2.4
Un lion marche.,Un lion fait les cent pas dans un enclos.,2.4
Un homme qui tire sur une voiture.,Un homme coupe une pomme de terre.,0.4
Un cheval noir court partout.,Le cheval court.,4.2
Une femme est en train de déveiner des crevettes.,Un homme danse sous la pluie.,0.0
Un homme est à cheval.,Une femme est en train de laver un congélateur.,0.0
Un homme marche sur un chemin.,Un homme marche sur une corde tendue.,0.8
Un homme coupe une pomme de terre en tranches.,Une femme coupe un jalapeño.,1.4
Un chien aboie à un ballon.,Un chien nage après une balle de tennis.,1.5
Un enfant fuit un poisson qui se balance sur une canne à pêche.,Un petit enfant court autour d'une canne à pêche.,2.5
Un homme marche sur un chemin à travers la nature sauvage.,Un homme marche sur une route.,2.5
Un homme âgé s'exprime sur un podium.,Un homme fait un discours à la tribune.,3.5
Un homme monté sur un cheval au ralenti.,Un homme est monté sur un cheval.,3.4
Une personne est en train de couper du fromage burrata.,La personne est en train de trancher du fromage.,3.8
L'homme tire avec un fusil automatique.,Un homme tire au fusil.,3.8
Un homme écrase de l'ail avec le dos d'un couteau.,Une femme coupe de la viande avec un couteau.,1.5
Une femme lime ses ongles avec une planche à émeri.,Une femme nourrit son bébé avec un biberon.,0.5
Un homme fait du skateboard.,Une femme coupe une pomme de terre.,0.0
Une femme prend une douche.,Un homme monte un cheval blanc.,0.0
Un homme est en train de danser.,Un homme est à cheval.,0.8
Un homme rame sur un bateau.,Un homme tire au fusil.,0.85
Un homme se balance à l'aide d'une corde attachée au plafond.,Un homme se balance sur une corde.,3.4
Une femme monte à cheval sur une plage.,Un homme porte un autre homme sur son dos.,0.4
Un homme tient un petit animal dans une main.,Un homme montre un petit singe.,1.75
Une personne plie un morceau de papier carré.,Un homme est en train de plier du papier.,3.25
Une personne fait frire de la viande dans une poêle.,Une personne tient une moufette.,0.75
Un chimpanzé fait du mal à une femme.,Un homme conduit une voiture.,0.0
La femme est en train de peler des crevettes.,L'homme tient un lémurien.,0.0
Deux zèbres jouent.,Les zèbres se socialisent.,4.25
Une femme est en train de couper du beurre.,Une femme coupe du tofu.,1.8
Certains hommes jouent de la guitare.,Trois hommes jouent de la guitare et chantent ensemble.,3.2
Les éléphants se sont aspergés d'eau.,Les éléphants s'aspergent d'eau.,3.6
Un chien s'est assis au comptoir d'un magasin.,Le chien est debout au comptoir.,2.6
Quelqu'un perce un trou dans une bande de bois avec une perceuse électrique.,Un homme perce un trou dans un morceau de bois.,3.2
Une femme est en train de couper des légumes.,La femme coupe l'ail en dés.,2.8
Un blaireau est en train de creuser un trou.,Un blaireau est en train de creuser la terre.,4.6
Une femme fait du ski nautique sur un lac.,Un homme joue de la flûte.,0.0
Une fille joue du violon.,Un bébé rit et glousse.,0.25
Un hélicoptère se pose sur un héliport.,Un hélicoptère se pose.,3.923
Une femme est en train de découper un poulet.,Une femme est en train de couper de la viande.,2.75
Une femme est en train de couper un concombre.,Un homme joue de la guitare.,0.0
Une femme monte un éléphant devant une foule en adoration.,Une femme monte un éléphant.,3.0
Un chiot glisse à reculons sur le sol.,Un chiot se pousse en arrière.,3.8
Une femme fend des gousses d'ail.,Une femme casse une tête d'ail en gousse.,4.6
Un chien regarde dans la piscine.,Un chien se promène au bord d'une piscine.,2.6
Une femme mélange un soin de beauté dans un verre.,Une femme mélange une crème dans un verre avec une cuillère.,3.6
Un homme est en train de faire un dessin.,Une personne est en train de dessiner.,3.6
Une femme cueille des tomates.,Une femme verse de la pâte dans un bol.,1.0
Un homme regarde un écran d'ordinateur.,Un homme utilise un ordinateur portable.,2.75
Le garçon est sur un tricycle.,Une femme conduit un scooter des mers.,1.25
Deux hommes s'affrontent dans une course au roulement de pneus.,Deux personnes ont retourné des pneus de tracteur dans une course.,2.75
Une personne est en train de couper une viande.,Une personne chevauchant un taureau mécanique,0.0
Un homme joue du violon.,Une femme utilise une machine à coudre.,0.0
Le bébé a rampé dans l'embrasure de la porte.,Un bébé rampe sur le sol.,2.4
Un homme joue du clavier.,Une personne joue du piano.,2.2
Un homme sent deux pizzas.,Une femme nourrit un homme.,0.2
Un singe tire la queue d'un chien.,Un singe taquine un chien au zoo.,2.8
Un chien est couché sur le dos sur un plancher de bois.,Un chien est couché sur le sol.,4.0
Une femme fait frire quelque chose dans la poêle.,Un homme joue de la guitare.,0.0
Un homme met de l'assaisonnement dans un bol d'eau.,L'homme a ajouté de l'assaisonnement à l'eau dans un bol.,5.0
Une femme âgée verse de l'huile dans une poêle à frire.,Un homme ligoté se met à l'eau.,0.0
Une femme est en train de couper un oignon.,Une femme coupe partiellement un oignon en deux.,3.2
La femme a ramassé le kangourou.,Une femme porte un kangourou.,3.5
Un chien qui mord sur une boîte de conserve.,Un chien ouvre une boîte de nourriture.,1.75
Une femme est en train de désosser un poisson.,Un homme attrape un poisson.,1.25
Un homme tond l'herbe.,Un homme est en train de briser du béton.,0.833
Un chat regarde la télévision.,Un homme est en train de couper un congé.,0.0
Le garçon est coincé dans la porte de la niche.,Un enfant est coincé dans une niche pour chien.,3.75
Les gens se jettent dans une piscine.,Des hommes tombent dans une piscine.,2.75
Une femme nage sous l'eau.,Une femme nage.,3.8
Un homme joue de la guitare.,Une femme est en train de danser.,0.2
Un avion vole dans les airs.,Un avion de la South African Airways vole dans un ciel bleu.,3.4
Un ours court après deux chiens.,Un ours se bat contre des loups.,1.4
Une femme se repose dans un radeau flottant.,Une femme se détend dans une chambre à air.,3.8
Un homme est en train de mourir dans une salle d'opération.,Un homme embrasse une femme sur scène.,0.4
Un homme tient une feuille.,Une femme regarde la télévision.,0.0
Une personne monte à cheval.,Une femme est en train de couper des pommes de terre.,0.0
Une femme coupe un poulpe.,Un homme joue de la guitare.,0.0
Un homme casse des cruches d'eau.,Une femme épluche de l'ail.,0.2
Un homme joue de la guitare.,Une femme coupe des légumes.,0.0
Une fille mange un petit gâteau.,Un homme est en train de couper un concombre.,0.0
La petite fille jouait sur l'herbe avec un chien et une balle.,Un bébé joue avec un chien et une balle.,3.8
Les gens montent et pagaient un radeau.,Quatre personnes flottent sur un radeau.,2.25
La dame a coupé une patate.,Un homme coupe une pomme de terre.,2.4
Le missile a explosé.,Une fusée a explosé.,3.2
Un chien joue dans la neige.,Un chien tripote une mouche dans le tapis avant elle.,1.6
Une femme danse avec d'autres femmes.,Une femme est en train de déchiqueter des poulets.,0.4
Un garçon pousse une camionnette.,Une personne coupe une tomate en tranches.,0.0
Un garçon fait quelques pas de danse.,Un garçon verse quelque chose d'un pichet.,0.4
Une femme ouvre un soda et le boit.,Une femme est à cheval sur un éléphant.,0.6
Un homme assemble des pièces de haut-parleurs.,Un homme joue de la guitare.,1.0
Le chien marchait au bord de la piscine.,Un chien se promène le long d'une piscine.,4.6
Le beurre est mis dans un bol.,Un homme qui coupe du beurre dans un bol.,4.25
Les ratons laveurs mangent.,Un homme est en train de manger.,1.5
Quelqu'un est tombé d'un cheval.,Un homme est descendu d'un cheval.,3.5
Une femme épluche une pomme.,Un homme fait des wheelies sur une moto.,0.0
Un homme suit des cours de mathématiques.,Un homme est en train de rincer un steak.,0.0
Les animaux jouent dans l'eau.,Deux hommes jouent au ping-pong.,0.0
Un homme monte à cheval et saute par-dessus des obstacles.,Un homme donne un coup de pied dans un ballon de foot.,0.333
Une personne fait des tours de crayon avec sa main.,Une personne coupe des carottes en deux.,0.333
La personne a mis le feu aux caméras.,Une personne fait exploser des caméras.,3.333
L'homme est en train de découper la bande de la boîte.,Un homme est en train d'ouvrir une boîte.,4.333
Un homme est en train de pêcher dans la rivière.,Un homme chante en marchant sur le trottoir.,0.8
Un homme est à vélo.,Une femme danse dans la rue.,0.2
Un homme fait des pompes.,Une femme est en train de couper un poulpe.,0.0
Un homme joue de la guitare.,Une femme découpe du porc.,0.0
Le petit garçon chante et joue de la guitare.,Un bébé joue de la guitare.,2.8
Une femme se poudre le visage.,La femme tapote des doigts sur la table.,0.8
Une femme épluche une pomme de terre.,Un lion se promène.,0.0
Une femme tire au fusil.,Un homme effectue des cascades.,0.25
Une femme met une guirlande sur les épaules d'un homme.,Un homme verse de l'eau sur la tête d'un pilote.,0.5
Une vieille femme serre la main d'un homme.,Un homme et une femme se serrent la main.,3.75
La femme fait du ski nautique.,Une femme fait du wake board sur un lac.,1.75
Les arbres se courbent dans la tempête.,Les arbres sont frappés par des vents très violents.,2.667
Un homme et une femme sont à bord d'une voiture.,Une femme fait frire des crevettes.,0.4
Un homme déplace une branche d'arbre.,La femme joue du violon.,0.0
Un homme joue du piano.,Une femme joue du violon.,1.0
Une personne verse de l'huile sur une poêle.,Une personne coupe un oignon en dés.,0.8
L'animal est en train de manger.,Une femme est en train de danser.,0.0
La femme promène son chien.,Une femme promène son chien dans la rue.,4.0
Un groupe de personnes chante.,Certaines personnes chantent.,5.0
Le chat boit du lait.,Un chat est en train de lécher une soucoupe de lait.,4.4
Une fille fait de la paupière.,Une femme applique de l'ombre à paupières.,2.0
Deux hommes se battent.,Deux hommes se battent en utilisant une forme d'art martial.,2.8
L'officier militaire a aboyé sur les recrues.,Un officier parle aux recrues.,2.5
L'homme met du poulet dans le conteneur.,Un homme met de la nourriture dans une boîte.,2.5
Un homme est en train d'attacher une machine de sténographie.,l'homme a utilisé une sténographie.,2.25
Une femme ajoute des pâtes dans un pot d'eau.,Une femme fait des nouilles.,3.6
"Une femme est allongée sur une couverture, sur un rocher, et lit un livre.",Une femme assise chante une chanson et joue aussi de la guitare.,1.2
Deux chiots jouent l'un avec l'autre.,Certains hommes jouent au football.,0.2
Un homme court dans un champ.,Un homme grimpe sur une corde.,1.0
Un homme embrasse quelqu'un.,Un homme prend une photo.,0.4
Quelqu'un verse des ingrédients dans une marmite.,Un homme met des légumes dans un pot.,2.8
Un couple marche.,Certains hommes sont en train de scier.,0.0
Une personne joue de la guitare.,L'homme jouait de la guitare.,3.0
Une personne ajoute de la nourriture dans une casserole.,Une femme met du riz dans une casserole.,3.0
