Człowiek gra na gitarze.,Someoen gra na gitarze.,3.6
Kobieta kroi por.,Kobieta kroi imbir.,2.2
Mężczyzna pociął papierową płytę.,Człowiek tnie papierową płytę.,4.8
Ten człowiek gra na gitarze.,Człowiek gra na flecie.,1.643
Mężczyzna gra na pianinie.,Ten człowiek gra na skrzypcach.,1.75
Kobieta kroi trochę mięsa.,Jakaś kobieta warzy trochę mięsa.,2.25
Mężczyzna gra na swojej klawiaturze.,Mężczyzna gra na pianinie klawiszowym.,4.0
Pani posiekała zieloną cebulę.,Ta pani pokroiła zieloną cebulę.,4.8
Ktoś siedzi z makaronem w wodzie.,Kobieta gotuje makaron w wodzie.,3.2
Lionel Richie tańczy na suficie.,Lionel Ritchie tańczy stojąc na suficie.,4.0
Mężczyzna gra na pianinie.,Człowiek gra na pianinie.,4.4
Kobieta gra na flecie.,Kobieta gra na flecie.,4.6
Chłopak sprawdza kaloryfer.,Chłopak patrzy na kalendarz.,3.8
Kobieta kroi cebulę.,Kobieta sieka cebulę.,4.8
Mężczyzna gra na gitarze.,Człowiek gra na gitarze.,4.857
Kobieta używa maszyny do szycia.,Kobieta szyje na maszynie.,5.0
Kobieta przerzuca naleśniki.,Kucharz z kreskówek to przerzucające się naleśniki.,2.533
Na drodze biegnie mężczyzna.,Samochód jedzie w dół drogi.,1.0
Człowiek jedzie na koniu.,Mężczyzna rozmawia przez telefon.,1.0
Mężczyzna jedzie na rowerze.,Człowiek jedzie na koniu.,2.0
Kobieta tańczy.,Człowiek je.,0.143
Mężczyzna gra na pianinie.,Człowiek gra na flecie.,2.0
Człowiek gra na flecie.,Mężczyzna gra na pianinie.,1.6
Kręci się człowiek.,Mężczyzna tańczy.,1.6
Małpa kołysze się od kończyny do kończyny.,Małpa kołysze się od drzewa do drzewa.,3.4
Ludzie wysiedli z pociągu.,Ludzie wysiedli z pociągu na stacji.,4.0
Pies skacze na trampolinie.,Pies odbija się na trampolinie.,4.8
Chłopak gra na instrumencie.,Człowiek gra na trąbce.,2.5
Kobieta gra na gitarze.,Mężczyzna śpiewa i gra na gitarze.,1.75
Kobieta wybiera puszkę.,Kobieta kroi pomidora.,1.0
Człowiek wspina się na linę.,Człowiek wspina się po linie.,5.0
Mężczyzna podnosi samochód.,Człowiek wspina się na ścianę.,1.4
Mężczyzna i kobieta jadą jeepem w dół ulicy.,Mężczyzna i kobieta jadą w dół drogi samochodem na wolnym powietrzu.,4.0
Ten bez koszuli siedział na krześle.,Człowiek bez koszuli siedzi na krześle.,3.8
Dwie kobiety są wrestlingowe.,Dwie kobiety walczą na podłodze.,4.0
Szczeniak bawił się niebieską piłką tenisową.,Szczeniak bawi się piłką tenisową.,4.0
Kangroo coś je.,Kangur je.,4.8
Kot gra na pianinie.,Człowiek gra na gitarze.,0.6
Mężczyzna przeciął nożem jakiś dywan.,Mężczyzna tnie dywan nożem.,4.75
Kobieta jedzie zmotoryzowanym skuterem w dół drogi.,Mężczyzna jedzie na skuterze motorowym.,2.2
ktoś kroi warzywo.,Ktoś kroi pomidora.,3.0
Kobieta tańczy.,Mężczyzna mówi.,0.0
Pies wylizuje dziecku śliniak.,Pies liże dziecko.,2.2
Mężczyzna wiosłuje na łodzi.,Mężczyzna kroi pomidora.,0.4
Człowiek kroi ziemniaki.,Mężczyzna kroi ziemniaki w plasterki.,4.8
Kobieta sieka czosnek.,Kobieta pokroiła czosnek w kostkę.,4.8
Zwierzę biegające w kółko.,Wiewiórka biega w kółko.,3.8
Człowiek powoli przechodzi przez most linowy.,Chłopiec idzie przez most.,3.0
Mężczyzna gra na gitarze.,Człowiek siedzący w pokoju gra na gitarze.,4.0
Człowiek gra na flecie.,Człowiek gra na flecie.,5.0
Kobieta rozbija dwa jajka do szklanej miski.,Kobieta rozbija jajko do miski.,3.8
Człowiek tnie rybę.,Człowiek wypatrosza rybę.,3.0
Dwóch mężczyzn pakuje walizki do bagażnika samochodu.,Mężczyźni wkładają walizki do bagażnika samochodu.,4.4
Mężczyzna wylewa olej na niektóre pomidory.,Mężczyzna wylał olej na krojone pomidory.,3.8
Mężczyzna coś kroi.,Mężczyzna kroi bułkę.,3.0
Człowiek wiosłuje kajakiem.,Człowiek gra na harfie.,0.667
Mężczyzna i kobieta chodzą razem po lesie.,Mężczyzna i kobieta idą ramię w ramię przez zalesiony teren.,4.0
Kobieta złapała kangurka.,Kobieta zabiera małego kangurka.,3.75
Ryby pływają.,Ryba pływa.,4.133
Dwie kobiety mieszają coś w robocie kuchennym.,Dwie kobiety robią coś w mikserze.,4.0
Człowiek surfuje na dużej fali.,Człowiek surfuje.,3.6
Człowiek gra na gitarze.,Mężczyzna pchnął nożem cel.,1.2
Mężczyzna gra na flecie w zespole.,Człowiek gra na gitarze.,1.6
Mężczyzna rozsmarował masło na bochenku chleba.,Mężczyzna rozsiewa masło na chleb.,4.0
Człowiek gotuje makaron.,Kobieta gotuje makaron w wodzie.,4.0
Grupa ludzi tańczy na wzgórzu.,Grupa ludzi tańczy.,3.2
Mężczyzna tańczy na zewnątrz.,Człowiek gra na flecie.,1.0
Kobieta karmi mężczyznę.,Kobieta miesza mięso.,1.0
Mężczyzna wkłada patelnię do piekarnika.,Kobieta kroi cebulę.,0.6
Kobieta siedzi przy biurku.,Kobieta jedzie na osiołku.,0.4
Medycy transportują pacjenta na noszach.,Lekarz popędza pacjenta na noszach.,3.4
Kobieta gra na flecie na scenie.,Ta kobieta gra na flecie.,3.6
Dwie dziecięce pandki się bawią.,Dwie pandki leżą razem.,3.0
Dziecko się śmieje.,Dziecko śmieje się i chichocze.,4.0
Człowiek gra na gitarze.,Chłopak gra na pianinie.,1.2
Człowiek składa papier.,Kobieta kroi pieprzyk.,0.6
Trzy kobiety tańczą.,Ten człowiek tańczy.,1.6
Koty bawią się ze sobą.,Dwa koty walczą ze sobą.,2.6
Człowiek pisze.,Człowiek pisze ołówkiem.,3.6
Biegnie mężczyzna.,Człowiek biegnie w dół drogi.,3.5
Ta kobieta toczy ciasto.,Kobieta mączy i rozwałkowuje ciasto.,3.765
Kobieta dodaje przyprawy do mięsa.,Kobieta dodaje cukier do mięsa.,2.75
Kobieta dodaje oliwy na ryby.,Kobieta wylewa wodę na ryby.,2.25
Młody chłopak trzyma gitarę.,Mały chłopiec gra na gitarze.,2.75
Gepard biegnie.,Gepard biegnie przez pole.,3.8
Ten człowiek je pizzę.,Mężczyzna je kawałek pizzy.,4.8
Orangutan jedzie autobusem.,Małpa jedzie autobusem.,3.6
Mężczyzna i kobieta rozmawiają w restauracji.,Mężczyzna i kobieta jadą na rowerze.,1.2
Człowiek gra na gitarze.,Mężczyzna czyści szklane drzwi.,0.4
Dziewczyna śpiewa i gra na gitarze.,Młody człowiek śpiewa podczas gry na gitarze.,2.4
Dziewczyna komunikuje się z językiem migowym.,Młoda dziewczyna używa języka migowego.,3.941
Kobieta robi ćwiczenia siłowe.,Kobieta robi swoje włosy.,0.5
Mężczyzna wsiada do samochodu.,Starszy mężczyzna wsiada do czerwonego samochodu.,3.75
Duża zielona kula przewraca ziemniaka.,Duża zielona kula uderza w ziemniaka.,4.0
Kot gra na klawiszach.,Kot gra na pianinie.,3.0
Dwa psy pływają w basenie.,Psy pływają w basenie.,4.2
Człowiek użył tasaka do siekania cebuli.,Ten człowiek użył maszyny do posiekania ziemniaka.,2.0
Kobieta kroi tofu w plasterki.,Kobieta tnie tofu.,5.0
Stado jeleni przechodzi przez ulicę.,Stado karibu przechodzi przez drogę.,3.0
Ten człowiek jedzie na koniu.,Człowiek jedzie na koniu.,3.8
Ktoś karmi zwierzę.,Ktoś gra na pianinie.,0.0
Ktoś kroi tortille.,Ktoś jedzie na koniu.,0.0
Ktoś miesza ingredianty.,Ktoś szyje rzeczy.,0.25
Kogut dziobał przy martwej myszy.,Kurczak dziobi martwe myszy.,4.0
Kobieta trzyma kangura.,Kobieta odbiera kangura.,3.25
Mężczyzna bawi się żabami,Kot bawi się kamerą.,0.75
Dwóch mężczyzn rozmawia.,Dwóch mężczyzn gra na gitarze.,1.5
Człowiek rozsmarowuje masło na dużym kawałku chleba.,Mężczyzna rozmazuje masło na kromce chleba czosnkowego.,3.5
Mężczyzna biegnie przez wysoki drut.,Człowiek biegnie po linie.,3.0
Mężczyzna kosi trawnik.,Kobieta kroi cytrynę.,0.2
Człowiek otwiera drzwi.,Człowiek gra na gitarze.,0.8
Mężczyzna kroi ziemniaka na kawałki.,Człowiek kroi ziemniaka.,4.2
Kobieta kroi ugotowaną ośmiornicę.,Kobieta sieka ośmiornicę.,3.8
Człowiek przebija się przez deski.,Pies biegnie przez wodę.,0.4
Mężczyzna tańczy.,Człowiek je chleb.,0.8
Ktoś gra na pianinie.,Człowiek gra na gitarze.,1.2
Dwa lisy jedzą z talerza na ceglanym patio.,Lisy jedzą z talerza.,2.8
Chłopak gra na tablicy z kluczami.,Chłopak gra na pianinie.,3.2
Człowiek gra na klawiaturze.,Ktoś gra na klawiaturze.,5.0
Człowiek strzela z pistoletu.,Człowiek pluje.,0.0
Ktoś kroi cebulę.,Someoen obiera ziemniaka.,1.0
Mężczyzna pływa.,Kobieta kroi mięso.,0.0
Mężczyzna gra na gitarze.,Mężczyzna gra na gitarze akustycznej.,3.75
Kobieta kroi dynię.,Kobieta jedzie na słoniu.,0.4
Kobieta tańczy.,Kobieta wyrabia ciasto.,0.4
Kobieta rozbija jajka do miski.,Kobieta kładzie szaszłyki na stojaku.,0.6
Samochód porusza się po drodze.,Samochód jedzie w dół drogi.,4.0
Ktoś smaruje patelnię.,Smeone kładzie się.,0.4
Mężczyzna gra na gitarze.,Mężczyzna odsącza makaron.,0.4
Kobieta pije wódkę.,Kobieta ćwiczy.,0.4
Kobieta kroi mięso na kawałki.,Kobieta kroi trochę mięsa.,4.8
Mężczyzna płucze stek.,Człowiek gra na gitarze.,0.6
Człowiek sprzedaje przedmioty.,Mężczyzna sprząta dom.,0.8
Człowiek skacze po ścianie.,Człowiek skacze na krótką ścianę.,3.2
Biegacze ścigają się po torze.,Biegacze biorą udział w wyścigu.,3.2
Mężczyzna kopie piłkę nożną.,Mężczyzna miesza miskę.,0.6
Jakaś kobieta coś smaży.,Kobieta jedzie na koniu.,0.6
Kot liże frajera.,Kobieta kroi ogórki.,0.0
Kobieta tańczy przy ogniu.,Kobieta bierze kąpiel.,1.4
Mężczyzna kroi rybę na plasterki.,Mężczyzna kroi ziemniaka.,2.2
Masło topi się w patelni.,Człowiek topi masło na patelni.,3.6
Trzech chłopców tańczy.,Dzieci tańczą.,3.111
Kobieta gra w grę z mężczyzną.,Mężczyzna gra na pianinie.,0.6
Ten człowiek prowadzi biały samochód.,Mężczyzna udziela wywiadu.,0.4
Mężczyzna prowadził swój samochód.,Człowiek prowadzi samochód.,4.25
Samochód wycofuje się z miejsca.,Samochód wycofuje się z zablokowanego pasa ruchu.,3.0
Facet kładzie trochę sera na pizzy.,Ten człowiek posypał pizzę serem.,5.0
Chłopak gra na pianinie.,Chłopak gra na pianinie.,5.0
Facet grał na swojej gitarze.,Człowiek gra na gitarze.,3.75
Człowiek jedzie na koniu.,Mężczyzna gra na klawiaturze.,0.2
Człowiek chodzi po linie.,Mężczyzna jedzie na mo-pad.,0.4
Dziewczyna gra na flecie.,Zespół gra na scenie.,1.286
Ludzie wysiadają z pociągu.,Grupa ludzi wysiada z pociągu.,4.6
Kobieta szyje na maszynie.,Jakaś kobieta warzy trochę mięsa.,0.6
Pies zagląda do basenu.,Pies chodzi po basenie.,2.0
Człowiek masłuje kawałek chleba.,Mężczyzna nakłada masło na chleb.,5.0
Mężczyzna kroi pomidory na kawałki.,Kobieta kroi trochę warzyw.,1.8
Trzy nastoletnie dziewczyny tańczyły w pokoju.,Niektóre nastolatki tańczą dla kamery.,2.4
Idzie lew.,Lew porusza się w kojcu.,2.4
Człowiek strzelający do samochodu.,Człowiek kroi ziemniaka.,0.4
Czarny koń biega dookoła.,Koń biegnie.,4.2
Krewetka jest w deveining krewetki.,Mężczyzna tańczy w deszczu.,0.0
Człowiek jedzie na koniu.,Kobieta myje zamrażarkę.,0.0
Człowiek idzie ścieżką.,Człowiek przechodzi przez ciasną linę.,0.8
Mężczyzna kroi ziemniaka.,Kobieta kroi jalepeno.,1.4
Pies szczeka na piłkę.,Pies pływa po piłce tenisowej.,1.5
Dzieciak ucieka przed rybą kołyszącą się na wędce.,Mały dzieciak biega wokół wędki.,2.5
Człowiek idzie ścieżką przez pustkowie.,Człowiek idzie w dół drogi.,2.5
Starszy mężczyzna przemawia na podium.,Mężczyzna wygłasza mowę na podium.,3.5
Człowiek jadący na koniu w zwolnionym tempie.,Człowiek jedzie na koniu.,3.4
Człowiek kroi trochę sera burrata.,Osoba kroi ser w plasterki.,3.8
Ten człowiek strzela z karabinu automatycznego.,Człowiek strzela z pistoletu.,3.8
Mężczyzna miażdży czosnek grzbietem noża.,Kobieta kroi mięso nożem.,1.5
Kobieta opiłowuje paznokcie szmaragdową deską.,Kobieta karmi swoje dziecko butelką.,0.5
Mężczyzna jedzie na deskorolce.,Kobieta kroi ziemniaka.,0.0
Kobieta bierze prysznic.,Mężczyzna jedzie na białym koniu.,0.0
Mężczyzna tańczy.,Człowiek jedzie na koniu.,0.8
Mężczyzna wiosłuje na łodzi.,Człowiek strzela z pistoletu.,0.85
Mężczyzna huśta się od liny przymocowanej do sufitu.,Mężczyzna kołysze się na linie.,3.4
Kobieta jedzie na koniu na plaży.,Mężczyzna nosi na plecach innego mężczyznę.,0.4
Mężczyzna trzyma małe zwierzę w jednej ręce.,Mężczyzna popisuje się małpką.,1.75
Człowiek składa kwadratowy kawałek papieru.,Człowiek składa papier.,3.25
Człowiek smaży mięso na patelni.,Człowiek trzyma skunksa.,0.75
Szympans krzywdzi kobietę.,Człowiek prowadzi samochód.,0.0
Ta kobieta obiera krewetki.,Ten człowiek trzyma lemur.,0.0
Dwie zebry grają.,Zebry są towarzyskie.,4.25
Kobieta kroi masło.,Kobieta kroi tofu w plasterki.,1.8
Niektórzy mężczyźni grają na gitarze.,Trzech mężczyzn gra na gitarze i śpiewa razem.,3.2
Słonie spryskały się wodą.,Słonie spryskują się wodą.,3.6
Pies siedział przy ladzie w sklepie.,Pies stoi przy ladzie.,2.6
Ktoś za pomocą wiertarki elektrycznej wywierci otwór w pasie drewna.,Człowiek wierci dziurę w kawałku drewna.,3.2
Kobieta kroi trochę warzyw.,Kobieta pokroiła czosnek w kostkę.,2.8
Borsuk zakopuje dziurę.,Badger kopie ziemię.,4.6
Kobieta jeździ na nartach wodnych po jeziorze.,Człowiek gra na flecie.,0.0
Dziewczyna gra na skrzypcach.,Dziecko śmieje się i chichocze.,0.25
Helikopter ląduje na lądowisku.,Ląduje helikopter.,3.923
Kobieta kroi kurczaka.,Kobieta kroi mięso.,2.75
Kobieta kroi ogórka.,Człowiek gra na gitarze.,0.0
Kobieta jeździ na słoniu przed adoratorskim tłumem.,Kobieta jeździ na słoniu.,3.0
Szczeniak ślizga się do tyłu po podłodze.,Szczeniak popycha się do tyłu.,3.8
Kobieta dzieli ząbki czosnku.,Kobieta rozbija głowę czosnku na ząbki.,4.6
Pies zagląda do basenu.,Pies idzie na spacer wzdłuż krawędzi basenu.,2.6
Kobieta miksuje zabieg kosmetyczny w szklance.,Kobieta miesza krem w szklance z łyżką.,3.6
Mężczyzna rysuje obrazek.,Człowiek rysuje.,3.6
Kobieta zbiera pomidory.,Kobieta wlewa ciasto do miski.,1.0
Człowiek patrzy na monitor komputera.,Mężczyzna używa laptopa.,2.75
Chłopak jedzie na trójkołowym rowerze.,Kobieta jedzie na skuterze wodnym.,1.25
Dwóch mężczyzn bierze udział w wyścigu opon.,Dwie osoby przewróciły opony ciągnika w wyścigu.,2.75
Człowiek kroi mięso.,Osoba jeżdżąca mechanicznym bykiem,0.0
Mężczyzna gra na skrzypcach.,Kobieta używa maszyny do szycia.,0.0
Dziecko wczołgało się przez drzwi.,Dziecko czołga się po podłodze.,2.4
Mężczyzna gra na klawiaturze.,Człowiek gra na pianinie.,2.2
Mężczyzna pachnie dwiema pizzami.,Kobieta karmi mężczyznę.,0.2
Małpa ciągnie za ogon psa.,Małpa droczy się z psem w zoo.,2.8
Pies leży na plecach na drewnianej podłodze.,Pies leży na podłodze.,4.0
Jakaś kobieta smaży coś na patelni.,Człowiek gra na swojej gitarze.,0.0
Mężczyzna wkłada przyprawy do miski z wodą.,Mężczyzna dodał przyprawy do wody w misce.,5.0
Starsza kobieta wlewa olej do patelni.,Wiązany człowiek wkłada do wody.,0.0
Kobieta sieka cebulę.,Kobieta kroi częściowo na pół cebuli.,3.2
Kobieta złapała kangurka.,Kobieta nosi kangura.,3.5
Pies gryzący w puszkę.,Pies otwiera puszkę z jedzeniem.,1.75
Kobieta odkostnia rybę.,Człowiek łapie rybę.,1.25
Mężczyzna kosi trawę.,Mężczyzna rozbija beton.,0.833
Kot ogląda telewizor.,Mężczyzna kroi przepustkę.,0.0
Chłopak utknął w drzwiach budki dla psów.,Dziecko utknęło w domku dla psów.,3.75
Ludzie wpadają do basenu.,Mężczyźni wpadają do basenu.,2.75
Kobieta pływa pod wodą.,Kobieta pływa.,3.8
Człowiek gra na gitarze.,Kobieta tańczy.,0.2
Samolot leci w powietrzu.,Samolot South African Airways leci na błękitnym niebie.,3.4
Niedźwiedź ucieka przed dwoma psami.,Niedźwiedź walczy z wilkami.,1.4
Kobieta odpoczywa na pływającej tratwie.,Kobieta relaksuje się w dętce.,3.8
Człowiek umiera na sali operacyjnej.,Mężczyzna całuje kobietę na scenie.,0.4
Mężczyzna trzyma liść.,Kobieta ogląda telewizję.,0.0
Człowiek jedzie na koniu.,Kobieta kroi ziemniaki.,0.0
Kobieta kroi ośmiornicę w plasterki.,Mężczyzna gra na gitarze.,0.0
Człowiek rozbija dzbanki wodne.,Kobieta obiera czosnek.,0.2
Człowiek gra na gitarze.,Kobieta kroi warzywa.,0.0
Dziewczyna je babeczkę.,Mężczyzna kroi ogórka.,0.0
Ta mała dziewczynka bawiła się na trawie z psem i piłką.,Dziecko bawi się z psem i piłką.,3.8
Ludzie jeżdżą i wiosłują tratwą.,Cztery osoby pływają na tratwie.,2.25
Ta pani pokroiła ziemniaka.,Człowiek kroi ziemniaka.,2.4
Pocisk eksplodował.,Rakieta eksplodowała.,3.2
Pies bawi się w śniegu.,Pies łapie muchę w dywan przed nim.,1.6
Kobieta tańczy z innymi kobietami.,Kobieta strzępi kurczaka.,0.4
Chłopak pcha furgonetkę.,Człowiek kroi pomidora.,0.0
Chłopak robi kilka kroków tanecznych.,Chłopak leje coś z dzbanka.,0.4
Kobieta otwiera wodę sodową i pije ją.,Kobieta jedzie na słoniu.,0.6
Człowiek montuje części głośników.,Mężczyzna gra na gitarze.,1.0
Pies przeszedł wzdłuż krawędzi basenu.,Pies idzie na spacer wzdłuż basenu.,4.6
Masło jest wrzucane do miski.,Człowiek krojący masło do miski do mieszania.,4.25
Szopy jedzą.,Człowiek je.,1.5
Ktoś spadł z konia.,Człowiek zostaje znokautowany z konia.,3.5
Kobieta obiera jabłko.,Mężczyzna pędzi na kółkach na motocyklu.,0.0
Mężczyzna bierze lekcje matematyki.,Mężczyzna płucze stek.,0.0
Zwierzęta bawią się w wodzie.,Dwóch mężczyzn gra w ping-ponga.,0.0
Mężczyzna jedzie na koniu i skacze przez przeszkody.,Mężczyzna kopie piłkę nożną.,0.333
Człowiek robi ołówkowe sztuczki swoją ręką.,Człowiek kroi marchewkę na pół.,0.333
Ten człowiek podpalił kamery.,Człowiek dmucha kamery z pochodniami.,3.333
Mężczyzna kroi taśmę z pudełka.,Człowiek tnie pudełko.,4.333
Człowiek łowi ryby w rzece.,Mężczyzna śpiewa podczas spaceru po chodniku.,0.8
Mężczyzna jedzie na rowerze.,Kobieta tańczy na ulicy.,0.2
Mężczyzna robi pompki.,Kobieta tnie jakąś ośmiornicę.,0.0
Mężczyzna gra na gitarze.,Kobieta kroi trochę wieprzowiny.,0.0
Ten mały chłopiec śpiewa i gra na gitarze.,Dziecko gra na gitarze.,2.8
Kobieta pudruje sobie twarz.,Kobieta stuka palcami w stół.,0.8
Kobieta obiera ziemniaka.,Lew chodzi w kółko.,0.0
Kobieta strzela z karabinu.,Człowiek wykonuje akrobacje.,0.25
Kobieta kładzie wianek na ramionach mężczyzny.,Człowiek wylewa wodę na głowę pilota.,0.5
